id_garantia,id_poliza,tipo_garantia,suma_garantizada,activa
GAR-0026982,POL-007731,Asistencia en ruta,3777436.94,True
GAR-0026983,POL-007731,Daño propio,4091520.76,True
GAR-0026984,POL-007731,Granizo,1656818.53,True
GAR-0026985,POL-007732,Incendio,2098942.8,True
GAR-0026986,POL-007732,Asistencia en ruta,7638088.85,True
GAR-0026987,POL-007732,Robo total,10649148.8,True
GAR-0026988,POL-007732,Daño propio,4574841.83,True
GAR-0026989,POL-007733,Incendio,5322529.51,True
GAR-0026990,POL-007733,Robo total,6373515.75,True
GAR-0026991,POL-007734,Responsabilidad civil,3717515.4,True
GAR-0026992,POL-007734,Incendio,4459101.82,True
GAR-0026993,POL-007734,Daño propio,2830497.95,True
GAR-0026994,POL-007734,Granizo,2967915.1,True
GAR-0026995,POL-007734,Robo total,3174541.75,True
GAR-0026996,POL-007735,Robo parcial,5899795.18,True
GAR-0026997,POL-007735,Asistencia en ruta,2101813.45,True
GAR-0026998,POL-007736,Responsabilidad civil,4387369.06,True
GAR-0026999,POL-007736,Asistencia en ruta,4805683.66,True
GAR-0027000,POL-007736,Robo parcial,4823409.36,True
GAR-0027001,POL-007736,Robo total,5280862.46,True
GAR-0027002,POL-007736,Incendio,4456003.55,True
GAR-0027003,POL-007737,Asistencia en ruta,5503631.2,True
GAR-0027004,POL-007737,Granizo,8124354.05,True
GAR-0027005,POL-007737,Robo parcial,5697845.22,True
GAR-0027006,POL-007737,Responsabilidad civil,5097742.58,True
GAR-0027007,POL-007737,Daño propio,8486512.62,True
GAR-0027008,POL-007738,Robo parcial,8302451.32,True
GAR-0027009,POL-007738,Robo total,6096574.87,True
GAR-0027010,POL-007738,Responsabilidad civil,2693564.27,True
GAR-0027011,POL-007738,Granizo,9637606.74,True
GAR-0027012,POL-007739,Asistencia en ruta,5310616.39,True
GAR-0027013,POL-007739,Robo total,4208822.49,True
GAR-0027014,POL-007740,Robo total,4143407.82,True
GAR-0027015,POL-007740,Granizo,1065608.06,True
GAR-0027016,POL-007740,Responsabilidad civil,6260170.22,True
GAR-0027017,POL-007740,Asistencia en ruta,3337611.24,True
GAR-0027018,POL-007741,Incendio,5092487.07,True
GAR-0027019,POL-007741,Robo parcial,2749434.36,True
GAR-0027020,POL-007742,Asistencia en ruta,3907224.38,True
GAR-0027021,POL-007742,Robo total,21826616.43,True
GAR-0027022,POL-007742,Daño propio,14460440.25,True
GAR-0027023,POL-007743,Robo parcial,5166269.89,True
GAR-0027024,POL-007743,Asistencia en ruta,2553856.92,True
GAR-0027025,POL-007743,Responsabilidad civil,5697242.41,True
GAR-0027026,POL-007743,Daño propio,6466891.86,True
GAR-0027027,POL-007743,Incendio,7059681.74,True
GAR-0027028,POL-007744,Robo parcial,9330353.5,True
GAR-0027029,POL-007744,Responsabilidad civil,7912090.84,True
GAR-0027030,POL-007744,Granizo,6246170.78,True
GAR-0027031,POL-007745,Responsabilidad civil,4661430.94,True
GAR-0027032,POL-007745,Granizo,3640575.23,True
GAR-0027033,POL-007746,Incendio,1761142.69,True
GAR-0027034,POL-007746,Asistencia en ruta,3140515.47,True
GAR-0027035,POL-007747,Responsabilidad civil,2860497.3,True
GAR-0027036,POL-007747,Robo parcial,1631189.43,True
GAR-0027037,POL-007747,Asistencia en ruta,993259.87,True
GAR-0027038,POL-007747,Robo total,1253923.26,True
GAR-0027039,POL-007747,Incendio,5809185.74,True
GAR-0027040,POL-007748,Granizo,3139804.96,True
GAR-0027041,POL-007748,Responsabilidad civil,8133644.1,True
GAR-0027042,POL-007748,Daño propio,7717994.97,True
GAR-0027043,POL-007748,Robo total,8443595.12,True
GAR-0027044,POL-007748,Robo parcial,5997279.91,True
GAR-0027045,POL-007749,Asistencia en ruta,1940444.83,True
GAR-0027046,POL-007749,Incendio,4337796.7,True
GAR-0027047,POL-007749,Granizo,1590110.18,True
GAR-0027048,POL-007749,Responsabilidad civil,2432754.3,True
GAR-0027049,POL-007749,Robo parcial,3008452.49,True
GAR-0027050,POL-007750,Responsabilidad civil,8761294.92,True
GAR-0027051,POL-007750,Robo total,1997434.83,True
GAR-0027052,POL-007750,Daño propio,10638239.28,True
GAR-0027053,POL-007751,Asistencia en ruta,1927102.84,True
GAR-0027054,POL-007751,Incendio,8467332.48,True
GAR-0027055,POL-007752,Robo parcial,1039274.66,True
GAR-0027056,POL-007752,Asistencia en ruta,4605608.18,True
GAR-0027057,POL-007752,Daño propio,2652139.92,True
GAR-0027058,POL-007752,Robo total,5295277.82,True
GAR-0027059,POL-007753,Granizo,2509592.45,True
GAR-0027060,POL-007753,Responsabilidad civil,5511009.62,True
GAR-0027061,POL-007753,Asistencia en ruta,5843928.68,True
GAR-0027062,POL-007753,Daño propio,6121709.85,True
GAR-0027063,POL-007754,Daño propio,1714684.47,True
GAR-0027064,POL-007754,Incendio,4086689.51,True
GAR-0027065,POL-007754,Granizo,2668476.32,True
GAR-0027066,POL-007755,Responsabilidad civil,1780763.26,True
GAR-0027067,POL-007755,Robo total,4697427.85,True
GAR-0027068,POL-007755,Granizo,2573829.72,True
GAR-0027069,POL-007755,Daño propio,1396694.87,True
GAR-0027070,POL-007756,Asistencia en ruta,2476120.37,True
GAR-0027071,POL-007756,Granizo,2528417.66,True
GAR-0027072,POL-007756,Robo total,2064721.46,True
GAR-0027073,POL-007757,Robo total,14413453.48,True
GAR-0027074,POL-007757,Robo parcial,14499875.08,True
GAR-0027075,POL-007758,Daño propio,1323922.93,True
GAR-0027076,POL-007758,Granizo,6572331.01,True
GAR-0027077,POL-007758,Responsabilidad civil,4072401.27,True
GAR-0027078,POL-007758,Robo parcial,2846852.26,True
GAR-0027079,POL-007758,Robo total,6113203.73,True
GAR-0027080,POL-007759,Robo total,6505846.98,True
GAR-0027081,POL-007759,Responsabilidad civil,1252920.61,True
GAR-0027082,POL-007760,Daño propio,6497093.52,True
GAR-0027083,POL-007760,Granizo,3513613.56,True
GAR-0027084,POL-007761,Incendio,7482493.02,True
GAR-0027085,POL-007761,Responsabilidad civil,3238798.97,True
GAR-0027086,POL-007762,Daño propio,6069529.79,True
GAR-0027087,POL-007762,Robo total,5850309.15,True
GAR-0027088,POL-007763,Responsabilidad civil,2081880.27,True
GAR-0027089,POL-007763,Granizo,1239177.19,True
GAR-0027090,POL-007763,Robo parcial,4659494.38,True
GAR-0027091,POL-007763,Asistencia en ruta,2959366.11,True
GAR-0027092,POL-007764,Robo total,3925107.63,True
GAR-0027093,POL-007764,Responsabilidad civil,5817703.14,True
GAR-0027094,POL-007764,Daño propio,6234263.92,True
GAR-0027095,POL-007764,Robo parcial,2609766.1,True
GAR-0027096,POL-007765,Incendio,4954459.79,True
GAR-0027097,POL-007765,Granizo,2360654.89,True
GAR-0027098,POL-007766,Robo total,5520141.45,True
GAR-0027099,POL-007766,Robo parcial,1069297.45,True
GAR-0027100,POL-007766,Asistencia en ruta,4062519.42,True
GAR-0027101,POL-007767,Daño propio,2385585.43,True
GAR-0027102,POL-007767,Responsabilidad civil,1939253.77,True
GAR-0027103,POL-007767,Granizo,1261274.81,True
GAR-0027104,POL-007767,Incendio,4909656.29,True
GAR-0027105,POL-007767,Asistencia en ruta,2761637.55,True
GAR-0027106,POL-007768,Responsabilidad civil,5608666.93,True
GAR-0027107,POL-007768,Asistencia en ruta,9010582.71,True
GAR-0027108,POL-007768,Incendio,3723523.48,True
GAR-0027109,POL-007768,Robo parcial,9196913.41,True
GAR-0027110,POL-007769,Incendio,6394194.38,True
GAR-0027111,POL-007769,Responsabilidad civil,1969468.51,True
GAR-0027112,POL-007770,Granizo,11703157.91,True
GAR-0027113,POL-007770,Robo total,1759032.25,True
GAR-0027114,POL-007770,Incendio,8075601.62,True
GAR-0027115,POL-007771,Granizo,10206119.33,True
GAR-0027116,POL-007771,Responsabilidad civil,1557270.4,True
GAR-0027117,POL-007771,Daño propio,8836205.44,True
GAR-0027118,POL-007772,Granizo,9979380.7,True
GAR-0027119,POL-007772,Incendio,10629875.05,True
GAR-0027120,POL-007772,Responsabilidad civil,8253869.9,True
GAR-0027121,POL-007773,Robo parcial,4994555.19,True
GAR-0027122,POL-007773,Daño propio,5899726.51,True
GAR-0027123,POL-007773,Responsabilidad civil,4467777.96,True
GAR-0027124,POL-007773,Asistencia en ruta,2626610.43,True
GAR-0027125,POL-007773,Granizo,3119518.07,True
GAR-0027126,POL-007774,Asistencia en ruta,5797985.3,True
GAR-0027127,POL-007774,Responsabilidad civil,4720077.28,True
GAR-0027128,POL-007774,Robo parcial,5898640.99,True
GAR-0027129,POL-007775,Incendio,4948592.34,True
GAR-0027130,POL-007775,Robo total,3923729.17,True
GAR-0027131,POL-007775,Daño propio,8748281.54,True
GAR-0027132,POL-007775,Asistencia en ruta,6973021.83,True
GAR-0027133,POL-007775,Responsabilidad civil,4755984.58,True
GAR-0027134,POL-007776,Daño propio,4053632.2,True
GAR-0027135,POL-007776,Robo total,3406773.28,True
GAR-0027136,POL-007777,Asistencia en ruta,7561003.61,True
GAR-0027137,POL-007777,Incendio,6808185.46,True
GAR-0027138,POL-007777,Robo total,3850436.83,True
GAR-0027139,POL-007778,Robo total,5779340.02,True
GAR-0027140,POL-007778,Responsabilidad civil,1433238.83,True
GAR-0027141,POL-007778,Asistencia en ruta,4207612.73,True
GAR-0027142,POL-007778,Daño propio,6410044.35,True
GAR-0027143,POL-007779,Robo total,875702.87,True
GAR-0027144,POL-007779,Incendio,2628089.47,True
GAR-0027145,POL-007780,Robo total,3641577.11,True
GAR-0027146,POL-007780,Granizo,4173817.07,True
GAR-0027147,POL-007780,Daño propio,1869155.01,True
GAR-0027148,POL-007780,Robo parcial,1861926.77,True
GAR-0027149,POL-007780,Asistencia en ruta,4139863.08,True
GAR-0027150,POL-007781,Granizo,6584785.25,True
GAR-0027151,POL-007781,Robo parcial,4007791.99,True
GAR-0027152,POL-007781,Robo total,6608064.41,True
GAR-0027153,POL-007781,Incendio,4173351.0,True
GAR-0027154,POL-007782,Robo parcial,11852087.89,True
GAR-0027155,POL-007782,Asistencia en ruta,2249140.02,True
GAR-0027156,POL-007782,Responsabilidad civil,4993385.12,True
GAR-0027157,POL-007783,Incendio,4997404.75,True
GAR-0027158,POL-007783,Daño propio,6553534.21,True
GAR-0027159,POL-007783,Asistencia en ruta,8454407.95,True
GAR-0027160,POL-007783,Granizo,5319125.29,True
GAR-0027161,POL-007784,Asistencia en ruta,3415242.56,True
GAR-0027162,POL-007784,Robo total,2531599.9,True
GAR-0027163,POL-007785,Daño propio,2145729.22,True
GAR-0027164,POL-007785,Robo parcial,5747582.06,True
GAR-0027165,POL-007786,Robo total,4246521.1,True
GAR-0027166,POL-007786,Asistencia en ruta,5114024.25,True
GAR-0027167,POL-007786,Responsabilidad civil,6485264.04,True
GAR-0027168,POL-007787,Robo parcial,2533519.14,True
GAR-0027169,POL-007787,Incendio,9677580.71,True
GAR-0027170,POL-007787,Robo total,3659758.41,True
GAR-0027171,POL-007788,Asistencia en ruta,8692296.57,True
GAR-0027172,POL-007788,Responsabilidad civil,10008299.89,True
GAR-0027173,POL-007789,Daño propio,2132210.74,True
GAR-0027174,POL-007789,Robo total,1283806.15,True
GAR-0027175,POL-007789,Responsabilidad civil,1561571.45,True
GAR-0027176,POL-007789,Incendio,2171635.34,True
GAR-0027177,POL-007789,Asistencia en ruta,2055352.21,True
GAR-0027178,POL-007790,Incendio,5505615.96,True
GAR-0027179,POL-007790,Robo parcial,2122512.15,True
GAR-0027180,POL-007790,Responsabilidad civil,4039755.11,True
GAR-0027181,POL-007791,Robo parcial,2745058.42,True
GAR-0027182,POL-007791,Daño propio,7772923.67,True
GAR-0027183,POL-007791,Robo total,1237251.72,True
GAR-0027184,POL-007791,Granizo,2446309.72,True
GAR-0027185,POL-007792,Granizo,5346764.27,True
GAR-0027186,POL-007792,Asistencia en ruta,1392289.25,True
GAR-0027187,POL-007792,Robo total,4602548.88,True
GAR-0027188,POL-007793,Incendio,1876696.36,True
GAR-0027189,POL-007793,Robo total,6035112.03,True
GAR-0027190,POL-007794,Robo parcial,9216715.9,True
GAR-0027191,POL-007794,Daño propio,4202176.78,True
GAR-0027192,POL-007795,Robo total,4762060.73,True
GAR-0027193,POL-007795,Asistencia en ruta,2625616.82,True
GAR-0027194,POL-007795,Responsabilidad civil,4506498.5,True
GAR-0027195,POL-007795,Robo parcial,3831349.29,True
GAR-0027196,POL-007796,Robo total,12907440.57,True
GAR-0027197,POL-007796,Responsabilidad civil,12188872.88,True
GAR-0027198,POL-007796,Daño propio,5807676.28,True
GAR-0027199,POL-007797,Daño propio,3121899.81,True
GAR-0027200,POL-007797,Asistencia en ruta,1741257.91,True
GAR-0027201,POL-007797,Granizo,5744623.72,True
GAR-0027202,POL-007797,Responsabilidad civil,1234979.45,True
GAR-0027203,POL-007798,Daño propio,2060823.98,True
GAR-0027204,POL-007798,Incendio,2043672.09,True
GAR-0027205,POL-007798,Robo parcial,4718514.12,True
GAR-0027206,POL-007798,Asistencia en ruta,5675326.02,True
GAR-0027207,POL-007799,Incendio,2846933.01,True
GAR-0027208,POL-007799,Robo total,8276250.4,True
GAR-0027209,POL-007799,Robo parcial,2268956.93,True
GAR-0027210,POL-007799,Responsabilidad civil,9234276.18,True
GAR-0027211,POL-007800,Responsabilidad civil,4752907.73,True
GAR-0027212,POL-007800,Incendio,3606792.01,True
GAR-0027213,POL-007801,Granizo,6701471.36,True
GAR-0027214,POL-007801,Daño propio,5140618.24,True
GAR-0027215,POL-007801,Incendio,10490358.49,True
GAR-0027216,POL-007801,Robo parcial,5608409.46,True
GAR-0027217,POL-007801,Responsabilidad civil,7001948.56,True
GAR-0027218,POL-007802,Robo parcial,7278654.47,True
GAR-0027219,POL-007802,Responsabilidad civil,7458332.58,True
GAR-0027220,POL-007802,Granizo,2611362.58,True
GAR-0027221,POL-007802,Incendio,2963274.82,True
GAR-0027222,POL-007802,Robo total,2689705.04,True
GAR-0027223,POL-007803,Asistencia en ruta,2532792.9,True
GAR-0027224,POL-007803,Daño propio,1729870.4,True
GAR-0027225,POL-007803,Robo total,7470192.53,True
GAR-0027226,POL-007804,Responsabilidad civil,4647140.5,True
GAR-0027227,POL-007804,Incendio,5517748.14,True
GAR-0027228,POL-007805,Robo parcial,7270946.65,True
GAR-0027229,POL-007805,Robo total,4585153.46,True
GAR-0027230,POL-007805,Responsabilidad civil,7510784.46,True
GAR-0027231,POL-007805,Incendio,2347053.37,True
GAR-0027232,POL-007806,Granizo,4629123.98,True
GAR-0027233,POL-007806,Incendio,1033853.76,True
GAR-0027234,POL-007806,Robo parcial,1448856.62,True
GAR-0027235,POL-007806,Daño propio,1421933.23,True
GAR-0027236,POL-007806,Responsabilidad civil,1123870.78,True
GAR-0027237,POL-007807,Responsabilidad civil,1605985.19,True
GAR-0027238,POL-007807,Robo total,1532613.4,True
GAR-0027239,POL-007807,Granizo,5751317.72,True
GAR-0027240,POL-007807,Daño propio,2734615.84,True
GAR-0027241,POL-007808,Incendio,4947749.99,True
GAR-0027242,POL-007808,Robo total,7498859.66,True
GAR-0027243,POL-007809,Robo total,9423866.77,True
GAR-0027244,POL-007809,Incendio,5858412.19,True
GAR-0027245,POL-007809,Responsabilidad civil,8614697.25,True
GAR-0027246,POL-007809,Granizo,8796705.11,True
GAR-0027247,POL-007810,Responsabilidad civil,4320319.86,True
GAR-0027248,POL-007810,Asistencia en ruta,4787080.38,True
GAR-0027249,POL-007811,Robo parcial,8174072.18,True
GAR-0027250,POL-007811,Robo total,6618808.99,True
GAR-0027251,POL-007811,Asistencia en ruta,2365525.44,True
GAR-0027252,POL-007812,Responsabilidad civil,4755341.05,True
GAR-0027253,POL-007812,Granizo,2395337.84,True
GAR-0027254,POL-007812,Incendio,4792895.59,True
GAR-0027255,POL-007812,Robo total,6874938.53,True
GAR-0027256,POL-007812,Asistencia en ruta,6196915.61,True
GAR-0027257,POL-007813,Daño propio,1986006.62,True
GAR-0027258,POL-007813,Granizo,2484041.2,True
GAR-0027259,POL-007813,Robo total,1512824.63,True
GAR-0027260,POL-007814,Daño propio,3407227.59,True
GAR-0027261,POL-007814,Robo total,3158115.63,True
GAR-0027262,POL-007815,Incendio,3097233.08,True
GAR-0027263,POL-007815,Granizo,4835787.27,True
GAR-0027264,POL-007815,Robo parcial,8366084.33,True
GAR-0027265,POL-007815,Robo total,4123197.79,True
GAR-0027266,POL-007816,Daño propio,6195029.67,True
GAR-0027267,POL-007816,Robo total,7747716.33,True
GAR-0027268,POL-007817,Robo parcial,13601370.12,True
GAR-0027269,POL-007817,Robo total,7147058.33,True
GAR-0027270,POL-007817,Daño propio,8522023.15,True
GAR-0027271,POL-007818,Robo total,5458713.66,True
GAR-0027272,POL-007818,Asistencia en ruta,2771677.46,True
GAR-0027273,POL-007819,Incendio,9168048.13,True
GAR-0027274,POL-007819,Granizo,12366658.82,True
GAR-0027275,POL-007819,Daño propio,4216941.93,True
GAR-0027276,POL-007820,Robo parcial,1852297.13,True
GAR-0027277,POL-007820,Incendio,6739254.5,True
GAR-0027278,POL-007820,Responsabilidad civil,8314060.39,True
GAR-0027279,POL-007820,Asistencia en ruta,6815565.8,True
GAR-0027280,POL-007821,Robo parcial,1985574.83,True
GAR-0027281,POL-007821,Robo total,8660873.42,True
GAR-0027282,POL-007821,Asistencia en ruta,4910256.61,True
GAR-0027283,POL-007821,Daño propio,8292471.89,True
GAR-0027284,POL-007821,Responsabilidad civil,6128356.54,True
GAR-0027285,POL-007822,Responsabilidad civil,4931386.28,True
GAR-0027286,POL-007822,Daño propio,1955879.96,True
GAR-0027287,POL-007823,Robo total,4382401.61,True
GAR-0027288,POL-007823,Granizo,6438947.77,True
GAR-0027289,POL-007823,Asistencia en ruta,5303842.75,True
GAR-0027290,POL-007823,Responsabilidad civil,1702608.65,True
GAR-0027291,POL-007824,Granizo,4105661.24,True
GAR-0027292,POL-007824,Robo parcial,2381260.71,True
GAR-0027293,POL-007825,Daño propio,4833518.2,True
GAR-0027294,POL-007825,Robo total,9222144.03,True
GAR-0027295,POL-007825,Granizo,9806693.27,True
GAR-0027296,POL-007825,Asistencia en ruta,2601903.09,True
GAR-0027297,POL-007826,Incendio,5528997.51,True
GAR-0027298,POL-007826,Asistencia en ruta,2043105.39,True
GAR-0027299,POL-007826,Daño propio,4837698.31,True
GAR-0027300,POL-007826,Granizo,3166523.38,True
GAR-0027301,POL-007827,Daño propio,5602873.78,True
GAR-0027302,POL-007827,Asistencia en ruta,7025389.65,True
GAR-0027303,POL-007827,Robo total,7305344.17,True
GAR-0027304,POL-007827,Incendio,8137868.34,True
GAR-0027305,POL-007827,Granizo,1681246.1,True
GAR-0027306,POL-007828,Daño propio,7130900.47,True
GAR-0027307,POL-007828,Granizo,10568563.8,True
GAR-0027308,POL-007829,Asistencia en ruta,860752.51,True
GAR-0027309,POL-007829,Incendio,3570832.56,True
GAR-0027310,POL-007829,Granizo,3626412.5,True
GAR-0027311,POL-007829,Robo parcial,3502759.44,True
GAR-0027312,POL-007829,Responsabilidad civil,1760939.92,True
GAR-0027313,POL-007830,Incendio,4234546.74,True
GAR-0027314,POL-007830,Robo total,792417.68,True
GAR-0027315,POL-007831,Incendio,3752679.97,True
GAR-0027316,POL-007831,Granizo,2302971.53,True
GAR-0027317,POL-007832,Daño propio,1097507.55,True
GAR-0027318,POL-007832,Incendio,5627902.98,True
GAR-0027319,POL-007832,Asistencia en ruta,3250735.27,True
GAR-0027320,POL-007832,Robo parcial,6869134.38,True
GAR-0027321,POL-007833,Granizo,7274272.88,True
GAR-0027322,POL-007833,Daño propio,11163007.56,True
GAR-0027323,POL-007834,Asistencia en ruta,1348715.35,True
GAR-0027324,POL-007834,Incendio,2439192.05,True
GAR-0027325,POL-007834,Granizo,3542770.49,True
GAR-0027326,POL-007834,Robo total,4040335.42,True
GAR-0027327,POL-007835,Responsabilidad civil,4034132.01,True
GAR-0027328,POL-007835,Robo total,1950076.12,True
GAR-0027329,POL-007836,Responsabilidad civil,5206229.41,True
GAR-0027330,POL-007836,Granizo,19066518.19,True
GAR-0027331,POL-007836,Asistencia en ruta,12865430.1,True
GAR-0027332,POL-007837,Asistencia en ruta,2562769.17,True
GAR-0027333,POL-007837,Incendio,2934595.66,True
GAR-0027334,POL-007838,Incendio,3471243.21,True
GAR-0027335,POL-007838,Robo total,4656327.94,True
GAR-0027336,POL-007838,Robo parcial,4767419.18,True
GAR-0027337,POL-007838,Responsabilidad civil,4613150.61,True
GAR-0027338,POL-007839,Responsabilidad civil,3891921.46,True
GAR-0027339,POL-007839,Robo parcial,10795459.06,True
GAR-0027340,POL-007839,Granizo,4133820.56,True
GAR-0027341,POL-007840,Robo parcial,2778982.02,True
GAR-0027342,POL-007840,Incendio,6745714.13,True
GAR-0027343,POL-007840,Granizo,5855207.63,True
GAR-0027344,POL-007841,Incendio,2668713.96,True
GAR-0027345,POL-007841,Daño propio,5297273.12,True
GAR-0027346,POL-007841,Robo parcial,3999429.02,True
GAR-0027347,POL-007841,Asistencia en ruta,4069213.83,True
GAR-0027348,POL-007841,Robo total,2295133.0,True
GAR-0027349,POL-007842,Asistencia en ruta,5397508.68,True
GAR-0027350,POL-007842,Granizo,5788542.69,True
GAR-0027351,POL-007842,Incendio,7827123.45,True
GAR-0027352,POL-007842,Robo parcial,1960983.16,True
GAR-0027353,POL-007842,Robo total,8844510.17,True
GAR-0027354,POL-007843,Robo parcial,1428500.43,True
