id_evaluacion,id_parte,id_perito,fecha_visita,monto_estimado_dano,dictamen,requiere_reinspeccion
EVA-007920,PAR-007920,PER-0047,2025-05-26,48169.51,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-007921,PAR-007921,PER-0008,2025-11-29,41591.04,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-007922,PAR-007922,PER-0026,2025-02-25,73896.93,Daños totales. Se recomienda indemnización completa.,False
EVA-007923,PAR-007923,PER-0008,2023-09-12,40396.8,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-007924,PAR-007924,PER-0041,2025-01-27,50524.33,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-007925,PAR-007925,PER-0059,2025-02-28,23160.81,Indicios de preexistencia. Se requiere investigación adicional.,True
EVA-007926,PAR-007926,PER-0035,2024-05-10,20911.47,Daños verificados parcialmente. Se recomienda pago proporcional.,True
EVA-007927,PAR-007927,PER-0039,2025-06-29,26120.59,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-007928,PAR-007928,PER-0058,2024-07-05,23962.5,Se verificaron daños parciales en el bien asegurado.,False
EVA-007929,PAR-007929,PER-0010,2025-10-01,32643.1,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-007930,PAR-007930,PER-0024,2024-09-02,2147.87,No se pudieron constatar los daños declarados.,False
EVA-007931,PAR-007931,PER-0047,2025-10-27,52155.87,Daños constatados consistentes con lo declarado.,False
EVA-007932,PAR-007932,PER-0018,2023-11-12,12654.02,No se pudieron constatar los daños declarados.,True
EVA-007933,PAR-007933,PER-0011,2025-01-28,21926.27,No se pudieron constatar los daños declarados.,False
EVA-007934,PAR-007934,PER-0058,2025-08-29,35201.68,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-007935,PAR-007935,PER-0049,2025-12-26,21281.69,Se verificaron daños parciales en el bien asegurado.,False
EVA-007936,PAR-007936,PER-0060,2025-11-29,23465.62,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-007937,PAR-007937,PER-0057,2026-03-25,16097.4,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-007938,PAR-007938,PER-0009,2023-07-07,16546.48,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-007939,PAR-007939,PER-0007,2024-03-03,44024.02,Daños constatados consistentes con lo declarado.,False
EVA-007940,PAR-007940,PER-0051,2023-10-06,12461.67,Se verificaron daños parciales en el bien asegurado.,False
EVA-007941,PAR-007941,PER-0031,2024-03-10,32069.8,Siniestro verificado. Monto estimado dentro del rango de cobertura.,True
EVA-007942,PAR-007942,PER-0006,2024-07-07,28641.24,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-007943,PAR-007943,PER-0053,2025-12-23,73676.76,Se verificaron daños parciales en el bien asegurado.,False
EVA-007944,PAR-007944,PER-0024,2023-06-13,64829.32,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-007945,PAR-007945,PER-0007,2025-06-25,21106.36,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-007946,PAR-007946,PER-0054,2025-10-29,3575.65,Daños totales. Se recomienda indemnización completa.,False
EVA-007947,PAR-007947,PER-0002,2024-02-06,45311.66,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-007948,PAR-007948,PER-0021,2025-06-25,31409.82,Daños constatados consistentes con lo declarado.,True
EVA-007949,PAR-007949,PER-0040,2025-12-28,29901.86,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-007950,PAR-007950,PER-0038,2024-05-06,30465.59,Se verificaron daños parciales en el bien asegurado.,True
EVA-007951,PAR-007951,PER-0028,2025-11-28,20567.28,Siniestro verificado. Monto estimado dentro del rango de cobertura.,True
EVA-007952,PAR-007952,PER-0041,2024-09-05,54102.25,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-007953,PAR-007953,PER-0013,2024-07-08,37047.98,Daños totales. Se recomienda indemnización completa.,True
EVA-007954,PAR-007954,PER-0057,2025-12-01,32250.64,Daños constatados consistentes con lo declarado.,True
EVA-007955,PAR-007955,PER-0012,2023-10-13,26340.54,Daños totales. Se recomienda indemnización completa.,False
EVA-007956,PAR-007956,PER-0046,2024-11-03,20388.71,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-007957,PAR-007957,PER-0045,2025-12-26,83145.66,Daños totales. Se recomienda indemnización completa.,False
EVA-007958,PAR-007958,PER-0007,2024-10-04,64502.83,Se verificaron daños parciales en el bien asegurado.,False
EVA-007959,PAR-007959,PER-0054,2024-12-03,17273.47,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-007960,PAR-007960,PER-0012,2026-01-25,41202.55,Daños totales. Se recomienda indemnización completa.,False
EVA-007961,PAR-007961,PER-0018,2023-10-13,25865.23,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-007962,PAR-007962,PER-0040,2025-10-02,3872.4,No se pudieron constatar los daños declarados.,False
EVA-007963,PAR-007963,PER-0031,2025-01-02,10625.9,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-007964,PAR-007964,PER-0036,2024-12-27,16088.42,Daños totales. Se recomienda indemnización completa.,False
EVA-007965,PAR-007965,PER-0041,2024-11-02,10335.88,No se pudieron constatar los daños declarados.,True
EVA-007966,PAR-007966,PER-0029,2025-09-25,25871.87,No se pudieron constatar los daños declarados.,False
EVA-007967,PAR-007967,PER-0021,2025-05-03,26281.52,Daños constatados consistentes con lo declarado.,False
EVA-007968,PAR-007968,PER-0011,2025-04-30,42413.93,Daños totales. Se recomienda indemnización completa.,False
EVA-007969,PAR-007969,PER-0055,2026-03-28,36064.5,No se pudieron constatar los daños declarados.,False
EVA-007970,PAR-007970,PER-0020,2024-01-03,1958.51,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-007971,PAR-007971,PER-0024,2025-10-25,21631.66,No se pudieron constatar los daños declarados.,False
EVA-007972,PAR-007972,PER-0003,2025-05-05,74904.18,Daños constatados consistentes con lo declarado.,False
EVA-007973,PAR-007973,PER-0022,2026-03-25,6749.7,Daños constatados consistentes con lo declarado.,False
EVA-007974,PAR-007974,PER-0039,2025-12-24,63786.1,Daños constatados consistentes con lo declarado.,False
EVA-007975,PAR-007975,PER-0023,2025-01-03,51070.83,Daños constatados consistentes con lo declarado.,False
EVA-007976,PAR-007976,PER-0017,2025-11-01,6944.39,Daños totales. Se recomienda indemnización completa.,False
EVA-007977,PAR-007977,PER-0047,2024-12-28,31801.59,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-007978,PAR-007978,PER-0054,2024-05-06,33250.79,Daños totales. Se recomienda indemnización completa.,False
EVA-007979,PAR-007979,PER-0021,2025-09-28,152641.77,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-007980,PAR-007980,PER-0036,2025-10-28,63579.95,Daños totales. Se recomienda indemnización completa.,False
EVA-007981,PAR-007981,PER-0058,2025-05-26,13365.08,No se pudieron constatar los daños declarados.,False
EVA-007982,PAR-007982,PER-0057,2024-06-05,49475.25,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-007983,PAR-007983,PER-0033,2025-03-27,41416.28,Siniestro verificado. Monto estimado dentro del rango de cobertura.,True
EVA-007984,PAR-007984,PER-0053,2025-07-02,18918.19,Se verificaron daños parciales en el bien asegurado.,False
EVA-007985,PAR-007985,PER-0025,2023-11-12,6659.76,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-007986,PAR-007986,PER-0004,2026-01-27,75638.05,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-007987,PAR-007987,PER-0046,2026-02-27,10455.7,Daños totales. Se recomienda indemnización completa.,False
EVA-007988,PAR-007988,PER-0035,2024-11-02,18423.33,No se pudieron constatar los daños declarados.,False
EVA-007989,PAR-007989,PER-0007,2025-09-25,16514.69,Daños constatados consistentes con lo declarado.,False
EVA-007990,PAR-007990,PER-0002,2025-08-28,64217.25,Daños constatados consistentes con lo declarado.,False
EVA-007991,PAR-007991,PER-0032,2024-09-05,132392.93,No se pudieron constatar los daños declarados.,False
EVA-007992,PAR-007992,PER-0008,2025-07-30,27463.36,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-007993,PAR-007993,PER-0049,2026-03-01,10429.43,No se pudieron constatar los daños declarados.,False
EVA-007994,PAR-007994,PER-0019,2023-08-12,9519.19,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-007995,PAR-007995,PER-0014,2025-06-25,37316.58,Daños constatados consistentes con lo declarado.,False
EVA-007996,PAR-007996,PER-0034,2024-06-04,2848.95,No se pudieron constatar los daños declarados.,False
EVA-007997,PAR-007997,PER-0017,2024-01-02,30157.02,Siniestro verificado. Monto estimado dentro del rango de cobertura.,True
EVA-007998,PAR-007998,PER-0008,2025-01-02,49102.75,Daños constatados consistentes con lo declarado.,False
EVA-007999,PAR-007999,PER-0007,2025-10-24,24912.48,Se verificaron daños parciales en el bien asegurado.,False
EVA-008000,PAR-008000,PER-0012,2024-10-28,27779.76,Daños totales. Se recomienda indemnización completa.,False
EVA-008001,PAR-008001,PER-0003,2025-10-30,55735.39,Daños totales. Se recomienda indemnización completa.,False
EVA-008002,PAR-008002,PER-0024,2023-12-06,69473.96,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-008003,PAR-008003,PER-0006,2025-02-01,40281.75,Daños totales. Se recomienda indemnización completa.,False
EVA-008004,PAR-008004,PER-0051,2025-09-02,37065.05,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-008005,PAR-008005,PER-0045,2023-08-09,29935.84,No se pudieron constatar los daños declarados.,False
EVA-008006,PAR-008006,PER-0051,2025-12-27,63011.47,No se pudieron constatar los daños declarados.,False
EVA-008007,PAR-008007,PER-0059,2024-11-06,35256.12,Daños constatados consistentes con lo declarado.,False
EVA-008008,PAR-008008,PER-0052,2026-02-20,25131.09,Daños totales. Se recomienda indemnización completa.,False
EVA-008009,PAR-008009,PER-0049,2025-06-26,27125.78,Daños totales. Se recomienda indemnización completa.,False
EVA-008010,PAR-008010,PER-0004,2023-08-11,40309.08,Daños constatados consistentes con lo declarado.,False
EVA-008011,PAR-008011,PER-0054,2025-09-30,44492.9,Daños totales. Se recomienda indemnización completa.,False
EVA-008012,PAR-008012,PER-0040,2024-02-08,30041.26,Se verificaron daños parciales en el bien asegurado.,False
EVA-008013,PAR-008013,PER-0046,2025-06-03,37455.42,Se verificaron daños parciales en el bien asegurado.,False
EVA-008014,PAR-008014,PER-0016,2024-10-06,26168.16,No se pudieron constatar los daños declarados.,False
EVA-008015,PAR-008015,PER-0001,2026-01-29,37518.11,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-008016,PAR-008016,PER-0046,2026-01-22,35639.05,Siniestro verificado. Monto estimado dentro del rango de cobertura.,True
EVA-008017,PAR-008017,PER-0054,2024-04-03,45724.28,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-008018,PAR-008018,PER-0020,2025-01-27,28643.99,Se verificaron daños parciales en el bien asegurado.,False
EVA-008019,PAR-008019,PER-0011,2025-06-29,43780.73,Daños totales. Se recomienda indemnización completa.,False
EVA-008020,PAR-008020,PER-0025,2025-01-30,34356.27,Se verificaron daños parciales en el bien asegurado.,False
EVA-008021,PAR-008021,PER-0032,2024-05-09,19907.7,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-008022,PAR-008022,PER-0016,2024-01-05,16378.25,Se verificaron daños parciales en el bien asegurado.,False
EVA-008023,PAR-008023,PER-0047,2025-11-23,41901.87,Daños constatados consistentes con lo declarado.,False
EVA-008024,PAR-008024,PER-0049,2024-07-07,52238.82,No se pudieron constatar los daños declarados.,False
EVA-008025,PAR-008025,PER-0057,2024-06-05,75745.86,Daños verificados parcialmente. Se recomienda pago proporcional.,True
EVA-008026,PAR-008026,PER-0012,2025-10-26,33578.75,Daños totales. Se recomienda indemnización completa.,True
EVA-008027,PAR-008027,PER-0027,2025-08-03,10980.54,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-008028,PAR-008028,PER-0045,2025-09-23,49889.04,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-008029,PAR-008029,PER-0033,2023-09-06,18509.13,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-008030,PAR-008030,PER-0051,2024-04-08,37477.49,Daños totales. Se recomienda indemnización completa.,False
EVA-008031,PAR-008031,PER-0045,2025-06-28,6525.48,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-008032,PAR-008032,PER-0017,2025-09-30,63600.63,Daños totales. Se recomienda indemnización completa.,False
EVA-008033,PAR-008033,PER-0048,2024-10-28,33168.31,Daños constatados consistentes con lo declarado.,False
EVA-008034,PAR-008034,PER-0032,2023-07-09,37223.7,No se pudieron constatar los daños declarados.,True
EVA-008035,PAR-008035,PER-0026,2024-09-28,49938.24,Daños constatados consistentes con lo declarado.,False
EVA-008036,PAR-008036,PER-0016,2023-07-15,31126.23,Daños totales. Se recomienda indemnización completa.,False
EVA-008037,PAR-008037,PER-0008,2025-12-22,52120.22,No se pudieron constatar los daños declarados.,False
EVA-008038,PAR-008038,PER-0016,2026-03-29,36057.44,No se pudieron constatar los daños declarados.,False
EVA-008039,PAR-008039,PER-0031,2025-10-31,53049.6,Daños verificados parcialmente. Se recomienda pago proporcional.,True
EVA-008040,PAR-008040,PER-0047,2024-03-06,28054.78,No se pudieron constatar los daños declarados.,False
EVA-008041,PAR-008041,PER-0030,2023-10-11,79951.74,Daños totales. Se recomienda indemnización completa.,False
EVA-008042,PAR-008042,PER-0011,2025-09-02,28973.36,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-008043,PAR-008043,PER-0010,2024-03-07,45586.77,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-008044,PAR-008044,PER-0012,2026-01-25,9818.65,Se verificaron daños parciales en el bien asegurado.,False
EVA-008045,PAR-008045,PER-0003,2026-01-29,31710.46,Siniestro verificado. Monto estimado dentro del rango de cobertura.,True
EVA-008046,PAR-008046,PER-0028,2025-01-30,5921.82,No se pudieron constatar los daños declarados.,True
EVA-008047,PAR-008047,PER-0048,2025-07-27,30327.01,Siniestro verificado. Monto estimado dentro del rango de cobertura.,True
EVA-008048,PAR-008048,PER-0015,2024-11-30,29529.58,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-008049,PAR-008049,PER-0015,2024-03-04,27998.18,Siniestro verificado. Monto estimado dentro del rango de cobertura.,True
EVA-008050,PAR-008050,PER-0029,2025-10-25,24228.31,Daños verificados parcialmente. Se recomienda pago proporcional.,True
EVA-008051,PAR-008051,PER-0030,2026-02-23,27672.61,No se pudieron constatar los daños declarados.,False
EVA-008052,PAR-008052,PER-0021,2026-01-21,21504.3,Se verificaron daños parciales en el bien asegurado.,False
EVA-008053,PAR-008053,PER-0042,2025-08-31,57113.3,No se pudieron constatar los daños declarados.,False
EVA-008054,PAR-008054,PER-0022,2026-02-26,4961.35,No se pudieron constatar los daños declarados.,False
EVA-008055,PAR-008055,PER-0007,2023-12-05,22653.98,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-008056,PAR-008056,PER-0017,2024-12-03,34206.41,Indicios de preexistencia. Se requiere investigación adicional.,False
EVA-008057,PAR-008057,PER-0036,2024-11-01,59055.49,Siniestro verificado. Monto estimado dentro del rango de cobertura.,False
EVA-008058,PAR-008058,PER-0041,2024-01-09,7132.2,No se pudieron constatar los daños declarados.,False
EVA-008059,PAR-008059,PER-0029,2025-11-30,20251.6,Se verificaron daños parciales en el bien asegurado.,False
EVA-008060,PAR-008060,PER-0051,2024-12-30,38491.85,Se verificaron daños parciales en el bien asegurado.,False
EVA-008061,PAR-008061,PER-0034,2026-02-26,42103.5,Daños totales. Se recomienda indemnización completa.,False
EVA-008062,PAR-008062,PER-0030,2024-09-29,39671.18,Daños verificados parcialmente. Se recomienda pago proporcional.,False
EVA-008063,PAR-008063,PER-0057,2025-07-30,41143.7,Daños constatados consistentes con lo declarado.,False
EVA-008064,PAR-008064,PER-0045,2024-09-29,45608.33,Daños verificados parcialmente. Se recomienda pago proporcional.,False
