id_pago,id_parte,id_receptor,monto_pagado,fecha_pago,metodo_pago,cuota,total_cuotas
PAG-0011098,PAR-008007,CLI-00025,11256.81,2025-02-02,Transferencia,2,3
PAG-0011099,PAR-008007,CLI-00025,12197.73,2025-02-09,Transferencia,3,3
PAG-0011100,PAR-008008,CLI-08008,25966.86,2026-03-07,Cheque,1,1
PAG-0011101,PAR-008009,CLI-08009,28085.63,2025-07-22,Cheque,1,1
PAG-0011102,PAR-008010,CLI-05230,41098.5,2023-10-07,Cheque,1,1
PAG-0011103,PAR-008011,CLI-08011,45092.25,2025-11-28,Cheque,1,1
PAG-0011104,PAR-008012,CLI-08012,29732.98,2024-04-18,Cheque,1,1
PAG-0011105,PAR-008013,CLI-08013,17829.55,2025-07-24,Transferencia,1,2
PAG-0011106,PAR-008013,CLI-08013,18658.59,2025-07-31,Cheque,2,2
PAG-0011107,PAR-008014,CLI-08584,25818.96,2024-10-19,Débito automático,1,1
PAG-0011108,PAR-008015,CLI-08015,36449.35,2026-03-04,Débito automático,1,1
PAG-0011109,PAR-008016,CLI-08016,35316.4,2026-02-13,Transferencia,1,1
PAG-0011110,PAR-008017,CLI-08891,15083.32,2024-05-24,Transferencia,1,3
PAG-0011111,PAR-008017,CLI-08891,14853.23,2024-05-31,Transferencia,2,3
PAG-0011112,PAR-008017,CLI-08891,14520.07,2024-06-07,Cheque,3,3
PAG-0011113,PAR-008018,CLI-08018,14016.42,2025-03-28,Débito automático,1,2
PAG-0011114,PAR-008018,CLI-08018,15030.12,2025-04-04,Débito automático,2,2
PAG-0011115,PAR-008019,CLI-08019,44828.99,2025-07-05,Cheque,1,1
PAG-0011116,PAR-008020,CLI-08020,33027.11,2025-02-25,Débito automático,1,1
PAG-0011117,PAR-008021,CLI-08021,19422.52,2024-07-15,Cheque,1,1
PAG-0011118,PAR-008022,CLI-06076,15928.71,2024-03-02,Débito automático,1,1
PAG-0011119,PAR-008023,CLI-05211,42141.02,2026-02-13,Transferencia,1,1
PAG-0011120,PAR-008024,CLI-08024,25715.13,2024-08-18,Transferencia,1,2
PAG-0011121,PAR-008024,CLI-08024,26220.97,2024-08-25,Débito automático,2,2
PAG-0011122,PAR-008025,CLI-08025,24582.78,2024-06-15,Cheque,1,3
PAG-0011123,PAR-008025,CLI-08025,25541.43,2024-06-22,Transferencia,2,3
PAG-0011124,PAR-008025,CLI-08025,26159.85,2024-06-29,Transferencia,3,3
PAG-0011125,PAR-008026,CLI-08026,35245.69,2026-01-12,Transferencia,1,1
PAG-0011126,PAR-008027,CLI-08027,5464.28,2025-10-15,Cheque,1,2
PAG-0011127,PAR-008027,CLI-08027,5373.82,2025-10-22,Transferencia,2,2
PAG-0011128,PAR-008028,CLI-08028,51415.14,2025-10-30,Débito automático,1,1
PAG-0011129,PAR-008029,CLI-09007,6163.56,2023-09-25,Transferencia,1,3
PAG-0011130,PAR-008029,CLI-09007,6252.12,2023-10-02,Cheque,2,3
PAG-0011131,PAR-008029,CLI-09007,5920.33,2023-10-09,Cheque,3,3
PAG-0011132,PAR-008030,CLI-08030,37944.78,2024-06-14,Transferencia,1,1
PAG-0011133,PAR-008031,CLI-08031,2156.15,2025-09-24,Cheque,1,3
PAG-0011134,PAR-008031,CLI-08031,2153.44,2025-10-01,Cheque,2,3
PAG-0011135,PAR-008031,CLI-08031,2269.07,2025-10-08,Débito automático,3,3
PAG-0011136,PAR-008032,CLI-08032,62984.71,2025-12-02,Transferencia,1,1
PAG-0011137,PAR-008033,CLI-08033,10929.32,2024-11-10,Transferencia,1,3
PAG-0011138,PAR-008033,CLI-08033,11475.78,2024-11-17,Cheque,2,3
PAG-0011139,PAR-008033,CLI-08033,10806.62,2024-11-24,Débito automático,3,3
PAG-0011140,PAR-008034,CLI-08034,37438.08,2023-08-01,Transferencia,1,1
PAG-0011141,PAR-008035,CLI-08035,26209.05,2024-10-15,Cheque,1,2
PAG-0011142,PAR-008035,CLI-08035,24612.45,2024-10-22,Débito automático,2,2
PAG-0011143,PAR-008036,CLI-08036,31517.98,2023-08-11,Cheque,1,1
PAG-0011144,PAR-008037,CLI-06828,54078.09,2026-03-07,Transferencia,1,1
PAG-0011145,PAR-008038,CLI-08038,36926.28,2026-05-31,Transferencia,1,1
PAG-0011146,PAR-008039,CLI-08039,54454.68,2026-01-07,Transferencia,1,1
PAG-0011147,PAR-008040,CLI-08040,28595.54,2024-05-15,Débito automático,1,1
PAG-0011148,PAR-008041,CLI-08041,81032.95,2023-12-25,Débito automático,1,1
PAG-0011149,PAR-008042,CLI-08042,9726.53,2025-10-19,Débito automático,1,3
PAG-0011150,PAR-008042,CLI-08042,9878.48,2025-10-26,Débito automático,2,3
PAG-0011151,PAR-008042,CLI-08042,9554.44,2025-11-02,Débito automático,3,3
PAG-0011152,PAR-008043,CLI-08043,47389.05,2024-05-15,Transferencia,1,1
PAG-0011153,PAR-008044,CLI-08044,9334.19,2026-03-25,Transferencia,1,1
PAG-0011154,PAR-008045,CLI-08045,31463.23,2026-02-10,Débito automático,1,1
PAG-0011155,PAR-008046,CLI-08046,2826.61,2025-03-15,Transferencia,1,2
PAG-0011156,PAR-008046,CLI-08046,2922.01,2025-03-22,Transferencia,2,2
PAG-0011157,PAR-008047,CLI-08047,15920.59,2025-09-20,Débito automático,1,2
PAG-0011158,PAR-008047,CLI-08047,14560.46,2025-09-27,Cheque,2,2
PAG-0011159,PAR-008048,CLI-08048,28143.78,2025-03-03,Cheque,1,1
PAG-0011160,PAR-008049,CLI-08049,14018.04,2024-05-10,Cheque,1,2
PAG-0011161,PAR-008049,CLI-08049,14314.11,2024-05-17,Transferencia,2,2
PAG-0011162,PAR-008050,CLI-08050,23498.88,2025-12-27,Transferencia,1,1
PAG-0011163,PAR-008051,CLI-08051,26697.99,2026-05-15,Débito automático,1,1
PAG-0011164,PAR-008052,CLI-08052,21902.41,2026-04-06,Transferencia,1,1
PAG-0011165,PAR-008053,CLI-08053,54362.98,2025-10-29,Transferencia,1,1
PAG-0011166,PAR-008054,CLI-08054,5054.27,2026-03-27,Transferencia,1,1
PAG-0011167,PAR-008055,CLI-08055,22686.12,2023-12-17,Transferencia,1,1
PAG-0011168,PAR-008056,CLI-08056,33626.76,2025-01-07,Transferencia,1,1
PAG-0011169,PAR-008057,CLI-08057,56871.49,2025-01-11,Transferencia,1,1
PAG-0011170,PAR-008058,CLI-08058,7095.61,2024-02-15,Cheque,1,1
PAG-0011171,PAR-008059,CLI-04327,10588.55,2025-11-30,Cheque,1,2
PAG-0011172,PAR-008059,CLI-04327,10597.4,2025-12-07,Débito automático,2,2
PAG-0011173,PAR-008060,CLI-08060,37354.61,2025-03-08,Débito automático,1,1
PAG-0011174,PAR-008061,CLI-08061,41779.86,2026-05-28,Transferencia,1,1
PAG-0011175,PAR-008062,CLI-08062,41127.57,2024-12-11,Transferencia,1,1
PAG-0011176,PAR-008063,CLI-08063,40411.56,2025-09-13,Débito automático,1,1
PAG-0011177,PAR-008064,CLI-06663,47198.17,2024-11-29,Transferencia,1,1
PAG-0011178,PAR-008065,CLI-08065,33107.79,2025-03-16,Cheque,1,2
PAG-0011179,PAR-008065,CLI-08065,34946.39,2025-03-23,Transferencia,2,2
PAG-0011180,PAR-008066,CLI-08066,54886.35,2026-02-24,Cheque,1,1
PAG-0011181,PAR-008067,CLI-08067,17611.6,2024-04-05,Débito automático,1,1
PAG-0011182,PAR-008068,CLI-08068,4969.6,2025-08-23,Transferencia,1,3
PAG-0011183,PAR-008068,CLI-08068,5087.91,2025-08-30,Débito automático,2,3
PAG-0011184,PAR-008068,CLI-08068,5393.94,2025-09-06,Cheque,3,3
PAG-0011185,PAR-008069,CLI-08069,7946.03,2023-12-25,Transferencia,1,1
PAG-0011186,PAR-008070,CLI-08070,10093.75,2025-09-28,Débito automático,1,3
PAG-0011187,PAR-008070,CLI-08070,9901.33,2025-10-05,Cheque,2,3
PAG-0011188,PAR-008070,CLI-08070,9820.08,2025-10-12,Transferencia,3,3
PAG-0011189,PAR-008071,CLI-07960,5624.17,2025-06-09,Cheque,1,1
PAG-0011190,PAR-008072,CLI-08072,9540.22,2026-04-07,Transferencia,1,1
PAG-0011191,PAR-008073,CLI-03117,5806.29,2025-07-08,Cheque,1,3
PAG-0011192,PAR-008073,CLI-03117,5800.08,2025-07-15,Débito automático,2,3
PAG-0011193,PAR-008073,CLI-03117,5665.95,2025-07-22,Débito automático,3,3
PAG-0011194,PAR-008074,CLI-08074,24772.44,2025-09-07,Débito automático,1,1
PAG-0011195,PAR-008075,CLI-08075,19103.0,2025-10-01,Cheque,1,1
PAG-0011196,PAR-008076,CLI-02418,21948.95,2024-07-25,Transferencia,1,1
PAG-0011197,PAR-008077,CLI-08077,46885.43,2026-03-25,Transferencia,1,1
PAG-0011198,PAR-008078,CLI-08078,44474.31,2023-10-14,Transferencia,1,1
PAG-0011199,PAR-008079,CLI-08079,43132.66,2024-07-30,Cheque,1,1
PAG-0011200,PAR-008080,CLI-08080,76645.93,2024-04-02,Transferencia,1,1
PAG-0011201,PAR-008081,CLI-08081,16056.9,2023-09-25,Débito automático,1,3
PAG-0011202,PAR-008081,CLI-08081,16138.57,2023-10-02,Transferencia,2,3
PAG-0011203,PAR-008081,CLI-08081,17260.11,2023-10-09,Débito automático,3,3
PAG-0011204,PAR-008082,CLI-08082,13169.6,2024-05-16,Débito automático,1,1
PAG-0011205,PAR-008083,CLI-08083,92079.98,2026-03-07,Débito automático,1,1
PAG-0011206,PAR-008084,CLI-08084,54823.17,2024-11-02,Cheque,1,1
PAG-0011207,PAR-008085,CLI-08085,3140.89,2026-04-23,Transferencia,1,3
PAG-0011208,PAR-008085,CLI-08085,2874.74,2026-04-30,Cheque,2,3
PAG-0011209,PAR-008085,CLI-08085,2969.57,2026-05-07,Transferencia,3,3
PAG-0011210,PAR-008086,CLI-08086,20160.32,2023-10-28,Cheque,1,1
PAG-0011211,PAR-008087,CLI-08087,66551.91,2025-03-12,Cheque,1,1
PAG-0011212,PAR-008088,CLI-08088,4962.02,2026-03-18,Cheque,1,1
PAG-0011213,PAR-008089,CLI-08089,41339.74,2024-03-02,Cheque,1,1
PAG-0011214,PAR-008090,CLI-08090,14686.91,2025-02-25,Cheque,1,1
PAG-0011215,PAR-008091,CLI-03782,10222.01,2023-10-15,Transferencia,1,1
PAG-0011216,PAR-008092,CLI-08092,5046.49,2025-07-04,Cheque,1,3
PAG-0011217,PAR-008092,CLI-08092,5119.75,2025-07-11,Cheque,2,3
PAG-0011218,PAR-008092,CLI-08092,5019.73,2025-07-18,Transferencia,3,3
PAG-0011219,PAR-008093,CLI-08093,16214.87,2024-05-12,Cheque,1,2
PAG-0011220,PAR-008093,CLI-08093,16058.14,2024-05-19,Transferencia,2,2
PAG-0011221,PAR-008094,CLI-08094,31593.49,2023-10-17,Transferencia,1,1
PAG-0011222,PAR-008095,CLI-08095,47275.53,2026-03-17,Transferencia,1,1
PAG-0011223,PAR-008096,CLI-08096,27352.75,2024-10-28,Débito automático,1,1
PAG-0011224,PAR-008097,CLI-08097,7047.9,2024-08-20,Cheque,1,2
PAG-0011225,PAR-008097,CLI-08097,6797.85,2024-08-27,Débito automático,2,2
PAG-0011226,PAR-008098,CLI-08098,24192.01,2023-11-15,Débito automático,1,1
PAG-0011227,PAR-008099,CLI-08099,15660.22,2024-01-04,Transferencia,1,1
PAG-0011228,PAR-008100,CLI-08100,111775.41,2025-02-25,Transferencia,1,1
PAG-0011229,PAR-008101,CLI-03383,28725.13,2025-11-07,Cheque,1,1
PAG-0011230,PAR-008102,CLI-08102,35936.41,2025-11-12,Débito automático,1,1
PAG-0011231,PAR-008103,CLI-08103,25431.0,2024-03-10,Débito automático,1,2
PAG-0011232,PAR-008103,CLI-08103,24119.5,2024-03-17,Transferencia,2,2
PAG-0011233,PAR-008104,CLI-04071,44658.01,2025-05-31,Transferencia,1,2
PAG-0011234,PAR-008104,CLI-04071,44662.98,2025-06-07,Débito automático,2,2
PAG-0011235,PAR-008105,CLI-06463,27563.41,2026-04-25,Transferencia,1,1
PAG-0011236,PAR-008106,CLI-08106,133301.73,2026-02-08,Cheque,1,1
PAG-0011237,PAR-008107,CLI-08107,22135.74,2024-08-29,Débito automático,1,1
PAG-0011238,PAR-008108,CLI-08108,97565.61,2025-12-09,Transferencia,1,1
PAG-0011239,PAR-008109,CLI-08109,38469.03,2026-05-28,Transferencia,1,1
PAG-0011240,PAR-008110,CLI-08110,28862.15,2024-02-25,Cheque,1,1
PAG-0011241,PAR-008111,CLI-08111,8769.12,2025-08-24,Cheque,1,3
PAG-0011242,PAR-008111,CLI-08111,9025.36,2025-08-31,Cheque,2,3
PAG-0011243,PAR-008111,CLI-08111,8921.13,2025-09-07,Cheque,3,3
PAG-0011244,PAR-008112,CLI-08112,52847.76,2023-11-01,Débito automático,1,1
PAG-0011245,PAR-008113,CLI-08113,9933.51,2023-12-27,Cheque,1,2
PAG-0011246,PAR-008113,CLI-08113,10821.17,2024-01-03,Cheque,2,2
PAG-0011247,PAR-008114,CLI-08114,35156.62,2023-11-26,Débito automático,1,1
PAG-0011248,PAR-008115,CLI-02945,56618.09,2024-06-09,Débito automático,1,1
PAG-0011249,PAR-008116,CLI-08116,16946.47,2024-05-13,Cheque,1,2
PAG-0011250,PAR-008116,CLI-08116,15421.13,2024-05-20,Cheque,2,2
PAG-0011251,PAR-008117,CLI-08117,19085.41,2025-09-24,Transferencia,1,1
PAG-0011252,PAR-008118,CLI-08118,31544.23,2025-07-15,Cheque,1,1
PAG-0011253,PAR-008119,CLI-08119,49415.96,2025-06-02,Débito automático,1,1
PAG-0011254,PAR-008120,CLI-08120,13194.14,2025-02-28,Transferencia,1,1
PAG-0011255,PAR-008121,CLI-08121,35189.13,2025-04-07,Transferencia,1,1
PAG-0011256,PAR-008122,CLI-08122,54946.85,2025-08-29,Transferencia,1,1
PAG-0011257,PAR-008123,CLI-08123,60568.52,2025-02-15,Transferencia,1,1
PAG-0011258,PAR-008124,CLI-08124,14043.73,2025-04-17,Cheque,1,2
PAG-0011259,PAR-008124,CLI-08124,14123.71,2025-04-24,Cheque,2,2
PAG-0011260,PAR-008125,CLI-08125,107254.63,2025-10-11,Cheque,1,1
PAG-0011261,PAR-008126,CLI-08126,53151.0,2024-02-24,Cheque,1,1
PAG-0011262,PAR-008127,CLI-08127,9313.67,2026-04-18,Transferencia,1,1
PAG-0011263,PAR-008128,CLI-08189,4686.72,2024-11-22,Débito automático,1,1
PAG-0011264,PAR-008129,CLI-08129,9100.1,2024-07-10,Transferencia,1,2
PAG-0011265,PAR-008129,CLI-08129,9152.61,2024-07-17,Cheque,2,2
PAG-0011266,PAR-008130,CLI-08130,46888.99,2024-12-26,Cheque,1,1
PAG-0011267,PAR-008131,CLI-08558,12202.17,2025-03-20,Cheque,1,3
PAG-0011268,PAR-008131,CLI-08558,11413.47,2025-03-27,Transferencia,2,3
PAG-0011269,PAR-008131,CLI-08558,11531.13,2025-04-03,Débito automático,3,3
PAG-0011270,PAR-008132,CLI-08132,8510.68,2024-06-02,Transferencia,1,2
PAG-0011271,PAR-008132,CLI-08132,8662.01,2024-06-09,Cheque,2,2
PAG-0011272,PAR-008133,CLI-08133,35443.72,2026-01-29,Transferencia,1,1
PAG-0011273,PAR-008134,CLI-08134,32208.0,2026-01-08,Débito automático,1,1
PAG-0011274,PAR-008135,CLI-04063,50024.06,2025-09-25,Débito automático,1,1
PAG-0011275,PAR-008136,CLI-08136,32682.78,2025-01-14,Débito automático,1,1
PAG-0011276,PAR-008137,CLI-08137,21374.4,2023-09-01,Cheque,1,1
PAG-0011277,PAR-008138,CLI-08138,106010.39,2024-04-10,Débito automático,1,1
PAG-0011278,PAR-008139,CLI-08139,26649.62,2024-03-03,Débito automático,1,1
PAG-0011279,PAR-008140,CLI-08140,27531.33,2026-04-19,Cheque,1,1
PAG-0011280,PAR-008141,CLI-08141,27951.52,2024-01-21,Transferencia,1,1
PAG-0011281,PAR-008142,CLI-08582,63020.78,2025-03-26,Transferencia,1,1
PAG-0011282,PAR-008143,CLI-08143,29417.97,2026-02-11,Cheque,1,1
PAG-0011283,PAR-008144,CLI-01408,12874.89,2024-07-28,Cheque,1,3
PAG-0011284,PAR-008144,CLI-01408,12803.25,2024-08-04,Transferencia,2,3
PAG-0011285,PAR-008144,CLI-01408,13372.28,2024-08-11,Transferencia,3,3
PAG-0011286,PAR-008145,CLI-08145,14452.9,2024-01-01,Cheque,1,1
PAG-0011287,PAR-008146,CLI-07319,22787.46,2026-05-09,Débito automático,1,1
PAG-0011288,PAR-008147,CLI-08147,11481.18,2024-07-25,Cheque,1,3
PAG-0011289,PAR-008147,CLI-08147,11507.47,2024-08-01,Transferencia,2,3
PAG-0011290,PAR-008147,CLI-08147,11693.63,2024-08-08,Débito automático,3,3
PAG-0011291,PAR-008148,CLI-08148,119.42,2024-08-05,Débito automático,1,3
PAG-0011292,PAR-008148,CLI-08148,123.76,2024-08-12,Débito automático,2,3
PAG-0011293,PAR-008148,CLI-08148,116.74,2024-08-19,Débito automático,3,3
PAG-0011294,PAR-008149,CLI-08149,17048.46,2025-01-28,Cheque,1,3
PAG-0011295,PAR-008149,CLI-08149,15793.25,2025-02-04,Transferencia,2,3
PAG-0011296,PAR-008149,CLI-08149,15481.09,2025-02-11,Cheque,3,3
PAG-0011297,PAR-008150,CLI-09659,26410.66,2025-12-19,Cheque,1,1
PAG-0011298,PAR-008151,CLI-04371,16220.77,2026-04-16,Cheque,1,2
PAG-0011299,PAR-008151,CLI-04371,16184.71,2026-04-23,Débito automático,2,2
PAG-0011300,PAR-008152,CLI-08152,21310.37,2023-11-22,Débito automático,1,3
PAG-0011301,PAR-008152,CLI-08152,20490.0,2023-11-29,Cheque,2,3
PAG-0011302,PAR-008152,CLI-08152,21933.26,2023-12-06,Débito automático,3,3
PAG-0011303,PAR-008153,CLI-08153,33721.37,2025-09-15,Débito automático,1,1
PAG-0011304,PAR-008154,CLI-08154,7481.35,2026-04-03,Transferencia,1,2
PAG-0011305,PAR-008154,CLI-08154,7602.55,2026-04-10,Transferencia,2,2
PAG-0011306,PAR-008155,CLI-08155,1970.65,2024-03-22,Cheque,1,2
PAG-0011307,PAR-008155,CLI-08155,1999.85,2024-03-29,Débito automático,2,2
PAG-0011308,PAR-008156,CLI-08156,55245.53,2026-05-16,Débito automático,1,1
PAG-0011309,PAR-008157,CLI-08157,12404.49,2025-07-07,Cheque,1,1
PAG-0011310,PAR-008158,CLI-04986,21691.43,2026-01-14,Transferencia,1,1
PAG-0011311,PAR-008159,CLI-08159,19821.56,2026-04-09,Cheque,1,1
PAG-0011312,PAR-008160,CLI-08381,14567.77,2023-11-25,Débito automático,1,3
PAG-0011313,PAR-008160,CLI-08381,15524.7,2023-12-02,Cheque,2,3
PAG-0011314,PAR-008160,CLI-08381,15111.92,2023-12-09,Débito automático,3,3
PAG-0011315,PAR-008161,CLI-08161,46456.56,2025-09-08,Débito automático,1,2
PAG-0011316,PAR-008161,CLI-08161,47548.1,2025-09-15,Transferencia,2,2
PAG-0011317,PAR-008162,CLI-08162,32743.62,2025-10-31,Transferencia,1,1
PAG-0011318,PAR-008163,CLI-08163,50150.52,2025-10-02,Transferencia,1,1
PAG-0011319,PAR-008164,CLI-08164,26785.32,2025-11-30,Débito automático,1,1
PAG-0011320,PAR-008165,CLI-08165,14634.21,2023-09-29,Débito automático,1,1
PAG-0011321,PAR-008166,CLI-08166,17271.51,2024-08-30,Débito automático,1,2
PAG-0011322,PAR-008166,CLI-08166,18026.29,2024-09-06,Débito automático,2,2
PAG-0011323,PAR-008167,CLI-08167,27534.44,2026-03-12,Transferencia,1,2
PAG-0011324,PAR-008167,CLI-08167,27237.67,2026-03-19,Cheque,2,2
PAG-0011325,PAR-008168,CLI-08168,89971.86,2025-03-24,Transferencia,1,1
PAG-0011326,PAR-008169,CLI-08169,52731.41,2024-11-29,Cheque,1,1
PAG-0011327,PAR-008170,CLI-08170,12083.22,2025-11-29,Transferencia,1,1
PAG-0011328,PAR-008171,CLI-08171,13627.55,2025-03-25,Débito automático,1,2
PAG-0011329,PAR-008171,CLI-08171,12945.85,2025-04-01,Débito automático,2,2
PAG-0011330,PAR-008172,CLI-08172,29001.99,2024-05-08,Cheque,1,1
PAG-0011331,PAR-008173,CLI-08173,31964.99,2024-02-26,Transferencia,1,1
PAG-0011332,PAR-008174,CLI-08174,14930.26,2024-07-04,Cheque,1,3
PAG-0011333,PAR-008174,CLI-08174,16456.29,2024-07-11,Débito automático,2,3
PAG-0011334,PAR-008174,CLI-08174,15327.36,2024-07-18,Cheque,3,3
PAG-0011335,PAR-008175,CLI-08175,4420.96,2025-01-14,Transferencia,1,3
PAG-0011336,PAR-008175,CLI-08175,4750.21,2025-01-21,Transferencia,2,3
PAG-0011337,PAR-008175,CLI-08175,4701.39,2025-01-28,Cheque,3,3
PAG-0011338,PAR-008176,CLI-08176,11801.27,2026-04-24,Cheque,1,1
PAG-0011339,PAR-008177,CLI-08177,11095.3,2025-06-10,Débito automático,1,2
PAG-0011340,PAR-008177,CLI-08177,10659.57,2025-06-17,Transferencia,2,2
PAG-0011341,PAR-008178,CLI-08178,20880.79,2024-11-05,Cheque,1,2
PAG-0011342,PAR-008178,CLI-08178,21892.58,2024-11-12,Cheque,2,2
PAG-0011343,PAR-008179,CLI-08179,39817.52,2024-05-20,Transferencia,1,1
PAG-0011344,PAR-008180,CLI-08180,17917.82,2026-03-16,Transferencia,1,1
PAG-0011345,PAR-008181,CLI-08181,31145.35,2026-03-03,Transferencia,1,1
PAG-0011346,PAR-008182,CLI-08182,29628.13,2026-02-09,Transferencia,1,1
PAG-0011347,PAR-008183,CLI-08183,13197.01,2024-07-28,Cheque,1,2
PAG-0011348,PAR-008183,CLI-08183,13986.54,2024-08-04,Débito automático,2,2
PAG-0011349,PAR-008184,CLI-09378,42838.57,2025-03-05,Cheque,1,1
PAG-0011350,PAR-008185,CLI-10261,20110.45,2026-05-02,Débito automático,1,3
PAG-0011351,PAR-008185,CLI-10261,20327.5,2026-05-09,Transferencia,2,3
PAG-0011352,PAR-008185,CLI-10261,21399.47,2026-05-16,Transferencia,3,3
PAG-0011353,PAR-008186,CLI-08186,23604.82,2026-05-18,Débito automático,1,2
PAG-0011354,PAR-008186,CLI-08186,24530.42,2026-05-25,Débito automático,2,2
PAG-0011355,PAR-008187,CLI-08187,17961.43,2025-05-09,Débito automático,1,2
PAG-0011356,PAR-008187,CLI-08187,18133.45,2025-05-16,Débito automático,2,2
PAG-0011357,PAR-008188,CLI-08188,21314.41,2023-10-04,Cheque,1,1
PAG-0011358,PAR-008189,CLI-08189,1176.3,2025-09-30,Cheque,1,1
PAG-0011359,PAR-008190,CLI-02626,33798.2,2023-12-24,Débito automático,1,1
PAG-0011360,PAR-008191,CLI-08191,49497.42,2025-05-28,Transferencia,1,1
PAG-0011361,PAR-008192,CLI-08192,20438.66,2024-11-27,Cheque,1,3
PAG-0011362,PAR-008192,CLI-08192,20819.27,2024-12-04,Cheque,2,3
PAG-0011363,PAR-008192,CLI-08192,19275.09,2024-12-11,Cheque,3,3
PAG-0011364,PAR-008193,CLI-08193,26519.82,2025-08-22,Transferencia,1,1
PAG-0011365,PAR-008194,CLI-08194,3211.37,2024-12-31,Débito automático,1,2
PAG-0011366,PAR-008194,CLI-08194,3341.5,2025-01-07,Cheque,2,2
PAG-0011367,PAR-008195,CLI-08491,58112.45,2026-04-25,Transferencia,1,1
PAG-0011368,PAR-008196,CLI-08196,70361.71,2023-09-03,Cheque,1,1
PAG-0011369,PAR-008197,CLI-08197,38447.03,2024-03-30,Débito automático,1,1
PAG-0011370,PAR-008198,CLI-08198,58876.2,2025-02-09,Débito automático,1,1
PAG-0011371,PAR-008199,CLI-08199,31275.31,2024-11-02,Transferencia,1,1
PAG-0011372,PAR-008200,CLI-08200,48347.28,2024-01-29,Débito automático,1,1
PAG-0011373,PAR-008201,CLI-08201,5042.37,2024-02-06,Transferencia,1,2
PAG-0011374,PAR-008201,CLI-08201,4935.04,2024-02-13,Débito automático,2,2
PAG-0011375,PAR-008202,CLI-00484,27552.32,2026-02-20,Transferencia,1,1
PAG-0011376,PAR-008203,CLI-08203,25719.35,2026-03-30,Transferencia,1,1
PAG-0011377,PAR-008204,CLI-08204,9668.95,2025-06-25,Cheque,1,2
PAG-0011378,PAR-008204,CLI-08204,9767.33,2025-07-02,Débito automático,2,2
PAG-0011379,PAR-008205,CLI-08205,15199.56,2024-03-23,Débito automático,1,1
PAG-0011380,PAR-008206,CLI-08206,11409.69,2024-01-15,Cheque,1,1
PAG-0011381,PAR-008207,CLI-08207,97887.91,2024-06-25,Débito automático,1,1
PAG-0011382,PAR-008208,CLI-08208,2430.62,2026-06-01,Cheque,1,3
PAG-0011383,PAR-008208,CLI-08208,2420.43,2026-06-08,Débito automático,2,3
PAG-0011384,PAR-008208,CLI-08208,2410.47,2026-06-15,Débito automático,3,3
PAG-0011385,PAR-008209,CLI-08209,18805.54,2024-06-02,Transferencia,1,2
PAG-0011386,PAR-008209,CLI-08209,19128.08,2024-06-09,Débito automático,2,2
PAG-0011387,PAR-008210,CLI-08210,24431.85,2026-01-18,Transferencia,1,1
PAG-0011388,PAR-008211,CLI-08211,3937.5,2026-04-05,Cheque,1,1
PAG-0011389,PAR-008212,CLI-08212,110380.18,2026-01-29,Transferencia,1,1
PAG-0011390,PAR-008213,CLI-08213,25126.83,2026-06-16,Transferencia,1,2
PAG-0011391,PAR-008213,CLI-08213,25674.9,2026-06-23,Cheque,2,2
PAG-0011392,PAR-008214,CLI-08214,8016.73,2026-01-24,Transferencia,1,1
PAG-0011393,PAR-008215,CLI-08215,14100.12,2025-02-17,Débito automático,1,2
PAG-0011394,PAR-008215,CLI-08215,14876.62,2025-02-24,Cheque,2,2
PAG-0011395,PAR-008216,CLI-08216,7151.52,2025-10-11,Cheque,1,2
PAG-0011396,PAR-008216,CLI-08216,7037.05,2025-10-18,Transferencia,2,2
PAG-0011397,PAR-008217,CLI-08217,17525.6,2024-07-23,Débito automático,1,2
PAG-0011398,PAR-008217,CLI-08217,17749.1,2024-07-30,Transferencia,2,2
PAG-0011399,PAR-008218,CLI-08218,16080.29,2026-01-04,Cheque,1,1
PAG-0011400,PAR-008219,CLI-08219,12549.88,2024-11-30,Cheque,1,2
PAG-0011401,PAR-008219,CLI-08219,13159.77,2024-12-07,Transferencia,2,2
PAG-0011402,PAR-008220,CLI-08220,27430.96,2025-08-14,Débito automático,1,1
PAG-0011403,PAR-008221,CLI-08221,79311.64,2024-11-12,Débito automático,1,1
PAG-0011404,PAR-008222,CLI-08222,31297.55,2026-03-31,Transferencia,1,2
PAG-0011405,PAR-008222,CLI-08222,30880.32,2026-04-07,Cheque,2,2
PAG-0011406,PAR-008223,CLI-08223,63982.68,2023-12-02,Cheque,1,2
PAG-0011407,PAR-008223,CLI-08223,63887.76,2023-12-09,Transferencia,2,2
PAG-0011408,PAR-008224,CLI-08224,10357.43,2026-02-12,Débito automático,1,2
PAG-0011409,PAR-008224,CLI-08224,11203.99,2026-02-19,Débito automático,2,2
PAG-0011410,PAR-008225,CLI-08225,10609.2,2023-11-08,Transferencia,1,1
PAG-0011411,PAR-008226,CLI-08226,4329.43,2024-05-27,Débito automático,1,1
PAG-0011412,PAR-008227,CLI-08227,50657.39,2025-12-04,Cheque,1,1
PAG-0011413,PAR-008228,CLI-08228,34801.2,2026-02-20,Transferencia,1,1
PAG-0011414,PAR-008229,CLI-07397,24178.88,2025-11-09,Débito automático,1,1
PAG-0011415,PAR-008230,CLI-08230,59444.29,2026-04-24,Cheque,1,1
PAG-0011416,PAR-008231,CLI-08231,23692.35,2025-03-31,Transferencia,1,1
