id_indicador,id_parte,tipo_alerta,score_fraude,descripcion,fecha_deteccion,revisado,confirmado_fraude
FRD-001795,PAR-009092,Receptor de pago sin relación con la póliza,79,Alerta automática: Receptor de pago sin relación con la póliza,2024-05-30,True,False
FRD-001796,PAR-009096,Receptor de pago sin relación con la póliza,51,Alerta automática: Receptor de pago sin relación con la póliza,2025-03-26,True,False
FRD-001797,PAR-009101,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2023-12-02,True,False
FRD-001798,PAR-009101,Perito con alta tasa de aprobación,51,Alerta automática: Perito con alta tasa de aprobación,2023-12-02,True,False
FRD-001799,PAR-009103,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2025-09-22,True,True
FRD-001800,PAR-009114,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2025-10-22,False,False
FRD-001801,PAR-009124,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2025-08-23,False,False
FRD-001802,PAR-009124,Múltiples partes en corto período,78,Alerta automática: Múltiples partes en corto período,2025-08-23,True,False
FRD-001803,PAR-009126,Denunciante ≠ receptor de pago,88,Alerta automática: Denunciante ≠ receptor de pago,2024-03-01,True,False
FRD-001804,PAR-009130,Receptor de pago sin relación con la póliza,70,Alerta automática: Receptor de pago sin relación con la póliza,2024-10-27,False,False
FRD-001805,PAR-009134,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2026-01-20,False,True
FRD-001806,PAR-009140,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2021-06-07,True,False
FRD-001807,PAR-009141,Receptor de pago sin relación con la póliza,71,Alerta automática: Receptor de pago sin relación con la póliza,2023-10-07,False,False
FRD-001808,PAR-009143,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2021-03-18,False,True
FRD-001809,PAR-009150,Siniestro en póliza reciente (< 3 meses),69,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-11-11,False,False
FRD-001810,PAR-009152,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2022-06-05,False,False
FRD-001811,PAR-009153,Siniestro en póliza reciente (< 3 meses),62,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-08-25,True,False
FRD-001812,PAR-009154,Siniestro en póliza reciente (< 3 meses),65,Alerta automática: Siniestro en póliza reciente (< 3 meses),2020-11-07,False,True
FRD-001813,PAR-009157,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2022-01-11,False,False
FRD-001814,PAR-009159,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2023-10-15,False,False
FRD-001815,PAR-009161,Siniestro en póliza reciente (< 3 meses),68,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-05-21,True,False
FRD-001816,PAR-009166,Denunciante ≠ receptor de pago,77,Alerta automática: Denunciante ≠ receptor de pago,2023-02-05,False,False
FRD-001817,PAR-009167,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2023-04-26,True,False
FRD-001818,PAR-009168,Siniestro en póliza reciente (< 3 meses),57,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-09-18,False,True
FRD-001819,PAR-009178,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2023-11-24,False,False
FRD-001820,PAR-009179,Siniestro en póliza reciente (< 3 meses),72,Alerta automática: Siniestro en póliza reciente (< 3 meses),2020-12-15,False,False
FRD-001821,PAR-009183,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2022-09-29,False,False
FRD-001822,PAR-009185,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2020-05-24,True,False
FRD-001823,PAR-009189,Siniestro en póliza reciente (< 3 meses),74,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-09-21,False,False
FRD-001824,PAR-009194,Siniestro en póliza reciente (< 3 meses),75,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-05-15,False,False
FRD-001825,PAR-009197,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2019-08-15,False,False
FRD-001826,PAR-009200,Siniestro en póliza reciente (< 3 meses),54,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-03-28,False,False
FRD-001827,PAR-009202,Siniestro en póliza reciente (< 3 meses),64,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-12-22,False,False
FRD-001828,PAR-009204,Denunciante ≠ receptor de pago,89,Alerta automática: Denunciante ≠ receptor de pago,2023-12-18,False,False
FRD-001829,PAR-009208,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2019-07-08,False,False
FRD-001830,PAR-009210,Denunciante ≠ receptor de pago,91,Alerta automática: Denunciante ≠ receptor de pago,2021-02-07,True,False
FRD-001831,PAR-009211,Denunciante ≠ receptor de pago,67,Alerta automática: Denunciante ≠ receptor de pago,2020-11-27,False,False
FRD-001832,PAR-009211,Perito con alta tasa de aprobación,51,Alerta automática: Perito con alta tasa de aprobación,2020-11-27,False,False
FRD-001833,PAR-009213,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2021-07-16,False,False
FRD-001834,PAR-009215,Siniestro en póliza reciente (< 3 meses),84,Alerta automática: Siniestro en póliza reciente (< 3 meses),2020-12-13,False,False
FRD-001835,PAR-009216,Denunciante ≠ receptor de pago,93,Alerta automática: Denunciante ≠ receptor de pago,2019-08-17,False,False
FRD-001836,PAR-009216,Siniestro en póliza reciente (< 3 meses),70,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-08-17,True,True
FRD-001837,PAR-009228,Denunciante ≠ receptor de pago,83,Alerta automática: Denunciante ≠ receptor de pago,2019-09-12,False,False
FRD-001838,PAR-009229,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2019-09-24,True,False
FRD-001839,PAR-009234,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2021-05-27,False,False
FRD-001840,PAR-009240,Denunciante ≠ receptor de pago,68,Alerta automática: Denunciante ≠ receptor de pago,2020-09-28,False,False
FRD-001841,PAR-009242,Siniestro en póliza reciente (< 3 meses),81,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-04-28,True,False
FRD-001842,PAR-009245,Denunciante ≠ receptor de pago,64,Alerta automática: Denunciante ≠ receptor de pago,2019-02-06,False,False
FRD-001843,PAR-009249,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2023-09-04,False,False
FRD-001844,PAR-009250,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2021-08-21,False,False
FRD-001845,PAR-009251,Siniestro en póliza reciente (< 3 meses),70,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-05-07,True,False
FRD-001846,PAR-009252,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2019-01-11,False,False
FRD-001847,PAR-009255,Denunciante ≠ receptor de pago,78,Alerta automática: Denunciante ≠ receptor de pago,2022-01-22,True,False
FRD-001848,PAR-009255,Siniestro en póliza reciente (< 3 meses),68,Alerta automática: Siniestro en póliza reciente (< 3 meses),2022-01-22,False,True
FRD-001849,PAR-009257,Siniestro en póliza reciente (< 3 meses),73,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-12-16,False,False
FRD-001850,PAR-009259,Siniestro en póliza reciente (< 3 meses),74,Alerta automática: Siniestro en póliza reciente (< 3 meses),2020-02-14,False,False
FRD-001851,PAR-009260,Siniestro en póliza reciente (< 3 meses),63,Alerta automática: Siniestro en póliza reciente (< 3 meses),2020-10-30,False,False
FRD-001852,PAR-009263,Denunciante ≠ receptor de pago,75,Alerta automática: Denunciante ≠ receptor de pago,2022-11-29,True,False
FRD-001853,PAR-009264,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2020-02-15,False,False
FRD-001854,PAR-009266,Denunciante ≠ receptor de pago,95,Alerta automática: Denunciante ≠ receptor de pago,2022-10-19,False,False
FRD-001855,PAR-009272,Denunciante ≠ receptor de pago,82,Alerta automática: Denunciante ≠ receptor de pago,2020-01-28,False,True
FRD-001856,PAR-009273,Siniestro en póliza reciente (< 3 meses),73,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-07-14,True,False
FRD-001857,PAR-009274,Denunciante ≠ receptor de pago,84,Alerta automática: Denunciante ≠ receptor de pago,2023-07-02,True,False
FRD-001858,PAR-009279,Denunciante ≠ receptor de pago,72,Alerta automática: Denunciante ≠ receptor de pago,2021-12-21,False,False
FRD-001859,PAR-009281,Múltiples partes en corto período,51,Alerta automática: Múltiples partes en corto período,2021-01-11,False,False
FRD-001860,PAR-009282,Siniestro en póliza reciente (< 3 meses),60,Alerta automática: Siniestro en póliza reciente (< 3 meses),2022-05-15,True,False
FRD-001861,PAR-009284,Receptor de pago sin relación con la póliza,64,Alerta automática: Receptor de pago sin relación con la póliza,2020-03-31,True,False
FRD-001862,PAR-009285,Parte reportado justo antes del vencimiento,59,Alerta automática: Parte reportado justo antes del vencimiento,2020-09-22,False,False
FRD-001863,PAR-009292,Siniestro en póliza reciente (< 3 meses),82,Alerta automática: Siniestro en póliza reciente (< 3 meses),2020-10-27,True,False
FRD-001864,PAR-009293,Denunciante ≠ receptor de pago,94,Alerta automática: Denunciante ≠ receptor de pago,2021-08-04,True,False
FRD-001865,PAR-009295,Denunciante ≠ receptor de pago,63,Alerta automática: Denunciante ≠ receptor de pago,2019-11-24,False,False
FRD-001866,PAR-009298,Siniestro en póliza reciente (< 3 meses),83,Alerta automática: Siniestro en póliza reciente (< 3 meses),2022-01-21,False,False
FRD-001867,PAR-009298,Denunciante ≠ receptor de pago,60,Alerta automática: Denunciante ≠ receptor de pago,2022-01-21,True,False
FRD-001868,PAR-009299,Siniestro en póliza reciente (< 3 meses),69,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-06-02,True,False
FRD-001869,PAR-009300,Siniestro en póliza reciente (< 3 meses),79,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-02-10,True,False
FRD-001870,PAR-009301,Siniestro en póliza reciente (< 3 meses),77,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-05-01,True,False
FRD-001871,PAR-009302,Denunciante ≠ receptor de pago,81,Alerta automática: Denunciante ≠ receptor de pago,2023-05-12,False,False
FRD-001872,PAR-009303,Receptor de pago sin relación con la póliza,54,Alerta automática: Receptor de pago sin relación con la póliza,2019-07-23,False,False
FRD-001873,PAR-009304,Siniestro en póliza reciente (< 3 meses),63,Alerta automática: Siniestro en póliza reciente (< 3 meses),2020-10-22,True,True
FRD-001874,PAR-009307,Siniestro en póliza reciente (< 3 meses),80,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-01-18,False,False
FRD-001875,PAR-009308,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2023-08-14,False,False
FRD-001876,PAR-009310,Siniestro en póliza reciente (< 3 meses),73,Alerta automática: Siniestro en póliza reciente (< 3 meses),2020-02-26,False,True
FRD-001877,PAR-009311,Siniestro en póliza reciente (< 3 meses),64,Alerta automática: Siniestro en póliza reciente (< 3 meses),2020-04-04,False,False
FRD-001878,PAR-009313,Siniestro en póliza reciente (< 3 meses),56,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-04-06,True,True
FRD-001879,PAR-009324,Siniestro en póliza reciente (< 3 meses),61,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-08-18,False,False
FRD-001880,PAR-009325,Denunciante ≠ receptor de pago,65,Alerta automática: Denunciante ≠ receptor de pago,2023-09-26,False,False
FRD-001881,PAR-009328,Denunciante ≠ receptor de pago,62,Alerta automática: Denunciante ≠ receptor de pago,2022-08-10,False,False
FRD-001882,PAR-009328,Siniestro en póliza reciente (< 3 meses),66,Alerta automática: Siniestro en póliza reciente (< 3 meses),2022-08-10,True,False
FRD-001883,PAR-009329,Siniestro en póliza reciente (< 3 meses),70,Alerta automática: Siniestro en póliza reciente (< 3 meses),2022-03-05,False,False
FRD-001884,PAR-009332,Denunciante ≠ receptor de pago,69,Alerta automática: Denunciante ≠ receptor de pago,2020-03-15,True,False
FRD-001885,PAR-009332,Siniestro en póliza reciente (< 3 meses),73,Alerta automática: Siniestro en póliza reciente (< 3 meses),2020-03-15,True,False
FRD-001886,PAR-009339,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2020-12-15,True,False
FRD-001887,PAR-009340,Perito con alta tasa de aprobación,75,Alerta automática: Perito con alta tasa de aprobación,2023-08-05,False,False
FRD-001888,PAR-009344,Denunciante ≠ receptor de pago,87,Alerta automática: Denunciante ≠ receptor de pago,2021-11-12,False,False
FRD-001889,PAR-009344,Siniestro en póliza reciente (< 3 meses),66,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-11-12,True,False
FRD-001890,PAR-009345,Denunciante ≠ receptor de pago,79,Alerta automática: Denunciante ≠ receptor de pago,2023-05-09,False,False
FRD-001891,PAR-009347,Monto reclamado supera suma garantizada,77,Alerta automática: Monto reclamado supera suma garantizada,2022-02-10,True,False
FRD-001892,PAR-009348,Denunciante ≠ receptor de pago,66,Alerta automática: Denunciante ≠ receptor de pago,2020-04-08,False,False
FRD-001893,PAR-009351,Siniestro en póliza reciente (< 3 meses),73,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-09-05,False,False
FRD-001894,PAR-009354,Denunciante ≠ receptor de pago,80,Alerta automática: Denunciante ≠ receptor de pago,2021-06-23,True,False
FRD-001895,PAR-009356,Denunciante ≠ receptor de pago,92,Alerta automática: Denunciante ≠ receptor de pago,2022-06-05,False,False
FRD-001896,PAR-009357,Siniestro en póliza reciente (< 3 meses),64,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-08-04,False,False
FRD-001897,PAR-009359,Denunciante ≠ receptor de pago,74,Alerta automática: Denunciante ≠ receptor de pago,2019-04-14,False,False
FRD-001898,PAR-009363,Denunciante ≠ receptor de pago,73,Alerta automática: Denunciante ≠ receptor de pago,2020-06-14,True,False
FRD-001899,PAR-009365,Siniestro en póliza reciente (< 3 meses),56,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-08-24,True,False
FRD-001900,PAR-009368,Siniestro en póliza reciente (< 3 meses),70,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-06-23,True,False
FRD-001901,PAR-009371,Siniestro en póliza reciente (< 3 meses),75,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-05-11,False,True
FRD-001902,PAR-009373,Siniestro en póliza reciente (< 3 meses),79,Alerta automática: Siniestro en póliza reciente (< 3 meses),2021-04-21,False,False
FRD-001903,PAR-009375,Denunciante ≠ receptor de pago,90,Alerta automática: Denunciante ≠ receptor de pago,2020-04-04,False,False
FRD-001904,PAR-009379,Siniestro en póliza reciente (< 3 meses),55,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-01-26,False,False
FRD-001905,PAR-009379,Monto reclamado supera suma garantizada,76,Alerta automática: Monto reclamado supera suma garantizada,2019-01-26,True,False
FRD-001906,PAR-009380,Denunciante ≠ receptor de pago,86,Alerta automática: Denunciante ≠ receptor de pago,2023-11-28,False,False
FRD-001907,PAR-009382,Siniestro en póliza reciente (< 3 meses),58,Alerta automática: Siniestro en póliza reciente (< 3 meses),2019-03-14,False,False
