id_poliza,id_cliente,id_agente,id_objeto_asegurado,id_asegurado,tipo_seguro,cobertura,tipo_poliza,canal_venta,fecha_alta,vigencia_desde,vigencia_hasta,prima_mensual,prima_total,estado,numero_polizas_cliente,meses_desde_inicio,customer_lifetime_value
POL-009521,CLI-09521,AGE-0071,OBJ-009521,CLI-09521,Vida,Básica,Personal,Call Center,2013-08-28,2013-08-28,2014-08-28,842.72,12994.23,Activa,2,45,5087.33
POL-009522,CLI-09522,AGE-0036,OBJ-009522,CLI-09522,Vida,Premium,Personal,Call Center,2017-10-16,2017-10-16,2018-10-16,2594.66,27342.0,Activa,4,69,11139.44
POL-009523,CLI-09523,AGE-0055,OBJ-009523,CLI-09523,Vida,Premium,Personal,Agente,2010-02-27,2010-02-27,2011-02-27,294.22,3612.71,Activa,1,83,13591.3
POL-009524,CLI-09524,AGE-0052,OBJ-009524,CLI-09524,Vida,Básica,Personal,Agente,2013-07-21,2013-07-21,2014-07-21,313.05,5300.13,Activa,2,59,12749.19
POL-009525,CLI-09525,AGE-0075,OBJ-009525,CLI-09525,Vida,Premium,Personal,Web,2012-03-20,2012-03-20,2013-03-20,1003.51,12571.21,Activa,3,13,7270.67
POL-009526,CLI-09526,AGE-0016,OBJ-009526,CLI-09526,Vida,Premium,Personal,Web,2018-12-04,2018-12-04,2019-12-04,148.78,1897.59,Activa,1,12,5506.47
POL-009527,CLI-09527,AGE-0008,OBJ-009527,CLI-09527,Vida,Extendida,Personal,Web,2016-05-12,2016-05-12,2017-05-12,794.83,8129.05,Activa,1,21,7827.13
POL-009528,CLI-09528,AGE-0019,OBJ-009528,CLI-09528,Vida,Extendida,Personal,Web,2014-08-21,2014-08-21,2015-08-21,782.31,7571.72,Activa,4,65,9604.69
POL-009529,CLI-09529,AGE-0042,OBJ-009529,CLI-09529,Vida,Premium,Personal,Call Center,2021-04-08,2021-04-08,2022-04-08,776.38,11014.29,Activa,1,48,10294.31
POL-009530,CLI-09530,AGE-0062,OBJ-009530,CLI-09530,Vida,Extendida,Personal,Call Center,2014-05-08,2014-05-08,2015-05-08,742.26,8617.42,Activa,1,41,9521.99
POL-009531,CLI-09531,AGE-0016,OBJ-009531,CLI-09531,Vida,Básica,Personal,Call Center,2022-01-11,2022-01-11,2023-01-11,749.77,9482.56,Activa,4,2,11134.51
POL-009532,CLI-09532,AGE-0054,OBJ-009532,CLI-09532,Vida,Premium,Personal,Agente,2017-07-27,2017-07-27,2018-07-27,1390.48,19432.93,Activa,4,39,14929.43
POL-009533,CLI-09533,AGE-0080,OBJ-009533,CLI-09533,Vida,Extendida,Personal,Agente,2011-10-08,2011-10-08,2012-10-07,1202.75,17338.65,Activa,2,117,5940.8
POL-009534,CLI-09534,AGE-0059,OBJ-009534,CLI-09534,Vida,Básica,Personal,Call Center,2022-04-13,2022-04-13,2023-04-13,112.1,1324.48,Activa,4,39,2022.8
POL-009535,CLI-09535,AGE-0024,OBJ-009535,CLI-09535,Vida,Premium,Personal,Agente,2021-01-03,2021-01-03,2022-01-03,754.84,10060.81,Activa,1,12,11451.48
POL-009536,CLI-09536,AGE-0022,OBJ-009536,CLI-09536,Vida,Premium,Personal,Web,2023-01-11,2023-01-11,2024-01-11,744.05,6756.36,Activa,3,109,7565.19
POL-009537,CLI-09537,AGE-0036,OBJ-009537,CLI-09537,Vida,Básica,Personal,Agente,2018-01-15,2018-01-15,2019-01-15,1235.57,12850.51,Activa,4,46,4087.71
POL-009538,CLI-09538,AGE-0050,OBJ-009538,CLI-09538,Vida,Extendida,Personal,Call Center,2010-05-09,2010-05-09,2011-05-09,931.62,9147.28,Baja,4,113,14729.46
POL-009539,CLI-09539,AGE-0047,OBJ-009539,CLI-09539,Vida,Extendida,Personal,Call Center,2020-02-08,2020-02-08,2021-02-07,237.54,2749.29,Activa,4,6,5610.3
POL-009540,CLI-09540,AGE-0006,OBJ-009540,CLI-09540,Vida,Premium,Personal,Web,2019-05-20,2019-05-20,2020-05-19,1035.2,11044.95,Activa,4,92,10236.47
POL-009541,CLI-09541,AGE-0051,OBJ-009541,CLI-09541,Vida,Básica,Personal,Call Center,2017-09-29,2017-09-29,2018-09-29,339.78,4514.19,Activa,4,30,10398.72
POL-009542,CLI-09542,AGE-0016,OBJ-009542,CLI-09542,Vida,Premium,Personal,Web,2014-10-05,2014-10-05,2015-10-05,579.83,8497.47,Activa,3,35,4641.32
POL-009543,CLI-09543,AGE-0061,OBJ-009543,CLI-09543,Vida,Extendida,Personal,Agente,2019-06-02,2019-06-02,2020-06-01,529.36,7603.1,Activa,4,92,4237.66
POL-009544,CLI-09544,AGE-0080,OBJ-009544,CLI-09544,Vida,Extendida,Personal,Agente,2019-02-02,2019-02-02,2020-02-02,363.92,4759.79,Baja,3,72,7338.25
POL-009545,CLI-09545,AGE-0049,OBJ-009545,CLI-09545,Vida,Básica,Personal,Web,2018-08-13,2018-08-13,2019-08-13,147.94,1412.94,Activa,3,7,5359.63
POL-009546,CLI-09546,AGE-0034,OBJ-009546,CLI-09546,Vida,Extendida,Personal,Web,2016-08-31,2016-08-31,2017-08-31,1536.73,16339.96,Activa,1,97,13487.91
POL-009547,CLI-09547,AGE-0031,OBJ-009547,CLI-09547,Vida,Premium,Personal,Web,2019-10-12,2019-10-12,2020-10-11,1277.64,17048.94,Activa,2,72,9257.11
POL-009548,CLI-09548,AGE-0010,OBJ-009548,CLI-09548,Vida,Extendida,Personal,Call Center,2019-01-14,2019-01-14,2020-01-14,380.94,5874.33,Activa,2,34,14881.32
POL-009549,CLI-09549,AGE-0012,OBJ-009549,CLI-09549,Vida,Extendida,Personal,Web,2015-10-15,2015-10-15,2016-10-14,157.81,1963.75,Activa,2,54,10685.22
POL-009550,CLI-09550,AGE-0021,OBJ-009550,CLI-09550,Vida,Básica,Personal,Web,2022-01-05,2022-01-05,2023-01-05,554.2,7653.99,Activa,1,88,7602.54
POL-009551,CLI-09551,AGE-0042,OBJ-009551,CLI-09551,Vida,Básica,Personal,Web,2012-10-22,2012-10-22,2013-10-22,850.59,10476.4,Activa,1,7,14881.94
POL-009552,CLI-09552,AGE-0007,OBJ-009552,CLI-09552,Vida,Básica,Personal,Call Center,2015-10-26,2015-10-26,2016-10-25,1833.8,16086.77,Activa,3,28,3369.72
POL-009553,CLI-09553,AGE-0080,OBJ-009553,CLI-09553,Vida,Premium,Personal,Call Center,2018-06-11,2018-06-11,2019-06-11,1439.14,16235.68,Baja,1,82,10964.38
POL-009554,CLI-09554,AGE-0039,OBJ-009554,CLI-09554,Vida,Básica,Personal,Call Center,2022-06-24,2022-06-24,2023-06-24,2620.65,31444.72,Activa,2,71,2013.92
POL-009555,CLI-09555,AGE-0066,OBJ-009555,CLI-09555,Vida,Premium,Personal,Agente,2011-09-26,2011-09-26,2012-09-25,4315.21,56265.63,Activa,3,27,13878.26
POL-009556,CLI-09556,AGE-0020,OBJ-009556,CLI-09556,Vida,Extendida,Personal,Agente,2016-01-06,2016-01-06,2017-01-05,4429.48,49018.6,Activa,2,47,7210.64
POL-009557,CLI-09557,AGE-0018,OBJ-009557,CLI-09557,Vida,Premium,Personal,Call Center,2019-07-03,2019-07-03,2020-07-02,3322.31,31336.27,Activa,3,3,5747.47
POL-009558,CLI-09558,AGE-0021,OBJ-009558,CLI-09558,Vida,Premium,Personal,Call Center,2010-12-08,2010-12-08,2011-12-08,258.4,2450.64,Activa,1,37,13937.9
POL-009559,CLI-09559,AGE-0044,OBJ-009559,CLI-09559,Vida,Premium,Personal,Agente,2013-04-26,2013-04-26,2014-04-26,656.8,10530.94,Baja,2,117,13545.61
POL-009560,CLI-09560,AGE-0060,OBJ-009560,CLI-09560,Vida,Premium,Personal,Agente,2017-08-15,2017-08-15,2018-08-15,904.11,10976.54,Activa,4,106,13017.12
POL-009561,CLI-09561,AGE-0066,OBJ-009561,CLI-09561,Vida,Básica,Personal,Web,2021-08-25,2021-08-25,2022-08-25,525.13,7183.71,Activa,3,7,12262.25
POL-009562,CLI-09562,AGE-0011,OBJ-009562,CLI-09562,Vida,Premium,Personal,Agente,2020-04-18,2020-04-18,2021-04-18,571.68,6118.5,Activa,3,113,10903.05
POL-009563,CLI-09563,AGE-0030,OBJ-009563,CLI-09563,Vida,Premium,Personal,Call Center,2017-12-12,2017-12-12,2018-12-12,216.43,3391.27,Activa,4,92,14370.33
POL-009564,CLI-09564,AGE-0037,OBJ-009564,CLI-09564,Vida,Premium,Personal,Agente,2010-10-19,2010-10-19,2011-10-19,1281.45,20057.22,Baja,1,26,11628.81
POL-009565,CLI-09565,AGE-0037,OBJ-009565,CLI-09565,Vida,Premium,Personal,Agente,2012-10-15,2012-10-15,2013-10-15,2007.76,21136.53,Activa,2,87,3535.68
POL-009566,CLI-09566,AGE-0043,OBJ-009566,CLI-09566,Vida,Premium,Personal,Call Center,2017-08-29,2017-08-29,2018-08-29,431.0,4184.9,Activa,1,81,11062.38
POL-009567,CLI-09567,AGE-0055,OBJ-009567,CLI-09567,Vida,Extendida,Personal,Agente,2022-03-02,2022-03-02,2023-03-02,479.39,4869.82,Activa,3,49,12001.08
POL-009568,CLI-09568,AGE-0013,OBJ-009568,CLI-09568,Vida,Extendida,Personal,Agente,2021-05-28,2021-05-28,2022-05-28,893.13,12792.19,Activa,1,58,9916.76
POL-009569,CLI-09569,AGE-0020,OBJ-009569,CLI-09569,Vida,Básica,Personal,Call Center,2012-06-04,2012-06-04,2013-06-04,399.15,3577.51,Activa,4,39,13688.66
POL-009570,CLI-09570,AGE-0036,OBJ-009570,CLI-09570,Vida,Básica,Personal,Agente,2010-12-08,2010-12-08,2011-12-08,1350.1,14539.6,Activa,4,90,10631.74
POL-009571,CLI-09571,AGE-0080,OBJ-009571,CLI-09571,Vida,Extendida,Personal,Agente,2021-09-17,2021-09-17,2022-09-17,159.71,2113.86,Baja,1,65,2067.02
POL-009572,CLI-09572,AGE-0010,OBJ-009572,CLI-09572,Vida,Extendida,Personal,Web,2014-07-08,2014-07-08,2015-07-08,568.38,5405.0,Activa,2,119,4983.78
POL-009573,CLI-09573,AGE-0010,OBJ-009573,CLI-09573,Vida,Premium,Personal,Web,2012-02-25,2012-02-25,2013-02-24,1129.51,10931.74,Activa,1,62,4630.29
POL-009574,CLI-09574,AGE-0042,OBJ-009574,CLI-09574,Vida,Premium,Personal,Web,2012-12-09,2012-12-09,2013-12-09,199.46,3194.91,Activa,2,3,10656.53
POL-009575,CLI-09575,AGE-0070,OBJ-009575,CLI-09575,Vida,Básica,Personal,Agente,2014-06-07,2014-06-07,2015-06-07,351.04,5362.46,Activa,1,105,12158.13
POL-009576,CLI-09576,AGE-0027,OBJ-009576,CLI-09576,Vida,Extendida,Personal,Agente,2021-08-11,2021-08-11,2022-08-11,3338.69,32265.49,Activa,2,52,7647.29
POL-009577,CLI-09577,AGE-0039,OBJ-009577,CLI-09577,Vida,Básica,Personal,Agente,2012-09-05,2012-09-05,2013-09-05,112.3,1255.62,Activa,1,58,10977.74
POL-009578,CLI-09578,AGE-0018,OBJ-009578,CLI-09578,Vida,Premium,Personal,Agente,2015-04-12,2015-04-12,2016-04-11,2143.74,32538.62,Activa,1,106,14648.51
POL-009579,CLI-09579,AGE-0013,OBJ-009579,CLI-09579,Vida,Premium,Personal,Web,2018-05-17,2018-05-17,2019-05-17,1967.42,28060.93,Activa,4,119,14835.82
POL-009580,CLI-09580,AGE-0074,OBJ-009580,CLI-09580,Vida,Básica,Personal,Web,2011-07-21,2011-07-21,2012-07-20,579.24,6704.38,Activa,4,9,6450.95
POL-009581,CLI-09581,AGE-0033,OBJ-009581,CLI-09581,Vida,Básica,Personal,Agente,2014-09-21,2014-09-21,2015-09-21,930.26,11046.56,Activa,1,57,6804.06
POL-009582,CLI-09582,AGE-0015,OBJ-009582,CLI-09582,Vida,Extendida,Personal,Agente,2020-09-18,2020-09-18,2021-09-18,871.61,12993.37,Activa,1,82,9218.48
POL-009583,CLI-09583,AGE-0059,OBJ-009583,CLI-09583,Vida,Básica,Personal,Call Center,2019-09-12,2019-09-12,2020-09-11,520.37,6526.13,Activa,1,55,6524.46
POL-009584,CLI-09584,AGE-0058,OBJ-009584,CLI-09584,Vida,Básica,Personal,Agente,2023-03-30,2023-03-30,2024-03-29,457.99,4097.06,Activa,3,98,13914.69
POL-009585,CLI-09585,AGE-0035,OBJ-009585,CLI-09585,Vida,Básica,Personal,Web,2019-01-12,2019-01-12,2020-01-12,571.22,6421.59,Activa,2,47,8877.84
POL-009586,CLI-09586,AGE-0070,OBJ-009586,CLI-09586,Vida,Extendida,Personal,Web,2017-05-15,2017-05-15,2018-05-15,336.68,3898.99,Activa,4,17,3259.87
POL-009587,CLI-09587,AGE-0021,OBJ-009587,CLI-09587,Vida,Extendida,Personal,Call Center,2022-10-05,2022-10-05,2023-10-05,185.23,2081.87,Activa,1,29,9962.95
POL-009588,CLI-09588,AGE-0073,OBJ-009588,CLI-09588,Vida,Básica,Personal,Agente,2023-05-05,2023-05-05,2024-05-04,135.52,1789.52,Activa,4,44,3876.1
POL-009589,CLI-09589,AGE-0026,OBJ-009589,CLI-09589,Vida,Premium,Personal,Call Center,2016-08-18,2016-08-18,2017-08-18,382.39,4423.63,Activa,4,83,4295.07
POL-009590,CLI-09590,AGE-0030,OBJ-009590,CLI-09590,Vida,Básica,Personal,Agente,2010-12-12,2010-12-12,2011-12-12,1538.43,22118.89,Baja,2,59,7596.78
POL-009591,CLI-09591,AGE-0066,OBJ-009591,CLI-09591,Vida,Premium,Personal,Agente,2019-12-20,2019-12-20,2020-12-19,1037.86,12455.55,Activa,4,53,5517.65
POL-009592,CLI-09592,AGE-0055,OBJ-009592,CLI-09592,Vida,Premium,Personal,Call Center,2020-08-01,2020-08-01,2021-08-01,836.37,10427.91,Activa,1,11,5849.53
POL-009593,CLI-09593,AGE-0067,OBJ-009593,CLI-09593,Vida,Extendida,Personal,Agente,2012-07-24,2012-07-24,2013-07-24,923.18,10075.34,Activa,2,62,8788.87
POL-009594,CLI-09594,AGE-0063,OBJ-009594,CLI-09594,Vida,Premium,Personal,Web,2018-04-22,2018-04-22,2019-04-22,688.54,8503.77,Activa,1,64,12998.66
POL-009595,CLI-09595,AGE-0031,OBJ-009595,CLI-09595,Vida,Extendida,Personal,Web,2013-08-17,2013-08-17,2014-08-17,987.82,8840.54,Activa,3,77,8008.35
POL-009596,CLI-09596,AGE-0015,OBJ-009596,CLI-09596,Vida,Básica,Personal,Call Center,2019-11-29,2019-11-29,2020-11-28,2004.18,23872.67,Activa,3,11,11411.61
POL-009597,CLI-09597,AGE-0025,OBJ-009597,CLI-09597,Vida,Extendida,Personal,Web,2010-05-04,2010-05-04,2011-05-04,1350.38,17554.35,Baja,4,56,7425.59
POL-009598,CLI-09598,AGE-0022,OBJ-009598,CLI-09598,Vida,Premium,Personal,Agente,2017-07-29,2017-07-29,2018-07-29,832.3,11570.19,Activa,1,32,13170.86
POL-009599,CLI-09599,AGE-0047,OBJ-009599,CLI-09599,Vida,Extendida,Personal,Web,2014-11-25,2014-11-25,2015-11-25,160.73,1393.37,Activa,3,108,12751.32
POL-009600,CLI-09600,AGE-0077,OBJ-009600,CLI-09600,Vida,Extendida,Personal,Call Center,2015-07-25,2015-07-25,2016-07-24,1775.8,18603.31,Activa,3,2,9122.05
POL-009601,CLI-09601,AGE-0071,OBJ-009601,CLI-09601,Vida,Básica,Personal,Web,2012-04-30,2012-04-30,2013-04-30,1164.88,10931.64,Activa,2,30,13773.19
POL-009602,CLI-09602,AGE-0032,OBJ-009602,CLI-09602,Vida,Básica,Personal,Agente,2011-08-02,2011-08-02,2012-08-01,861.0,10712.39,Activa,4,16,2412.62
POL-009603,CLI-09603,AGE-0027,OBJ-009603,CLI-09603,Vida,Básica,Personal,Agente,2010-11-18,2010-11-18,2011-11-18,2199.21,19164.04,Activa,4,49,5574.11
POL-009604,CLI-09604,AGE-0019,OBJ-009604,CLI-09604,Vida,Básica,Personal,Call Center,2017-05-19,2017-05-19,2018-05-19,185.63,1782.02,Baja,1,17,2420.27
POL-009605,CLI-09605,AGE-0069,OBJ-009605,CLI-09605,Vida,Básica,Personal,Call Center,2022-04-23,2022-04-23,2023-04-23,168.86,2720.08,Activa,1,23,8623.37
POL-009606,CLI-09606,AGE-0004,OBJ-009606,CLI-09606,Vida,Extendida,Personal,Call Center,2018-04-27,2018-04-27,2019-04-27,173.04,2445.63,Activa,1,85,14266.8
POL-009607,CLI-09607,AGE-0050,OBJ-009607,CLI-09607,Vida,Básica,Personal,Agente,2013-01-27,2013-01-27,2014-01-27,124.07,1891.78,Activa,4,52,7262.7
POL-009608,CLI-09608,AGE-0068,OBJ-009608,CLI-09608,Vida,Extendida,Personal,Call Center,2020-06-06,2020-06-06,2021-06-06,1665.74,23164.25,Activa,1,46,13504.6
POL-009609,CLI-09609,AGE-0004,OBJ-009609,CLI-09609,Vida,Extendida,Personal,Agente,2017-11-30,2017-11-30,2018-11-30,2435.72,25150.57,Activa,2,99,13469.7
POL-009610,CLI-09610,AGE-0009,OBJ-009610,CLI-09610,Vida,Básica,Personal,Call Center,2014-01-10,2014-01-10,2015-01-10,2420.6,23348.39,Activa,3,66,10266.15
POL-009611,CLI-09611,AGE-0032,OBJ-009611,CLI-09611,Vida,Premium,Personal,Call Center,2014-03-21,2014-03-21,2015-03-21,3218.31,39050.91,Activa,4,86,13617.03
POL-009612,CLI-09612,AGE-0031,OBJ-009612,CLI-09612,Vida,Premium,Personal,Web,2019-12-02,2019-12-02,2020-12-01,219.54,2882.76,Baja,1,90,7209.41
POL-009613,CLI-09613,AGE-0040,OBJ-009613,CLI-09613,Vida,Básica,Personal,Call Center,2013-08-28,2013-08-28,2014-08-28,150.71,1537.64,Activa,4,1,9289.21
POL-009614,CLI-09614,AGE-0015,OBJ-009614,CLI-09614,Vida,Extendida,Personal,Agente,2012-11-16,2012-11-16,2013-11-16,177.7,1493.84,Activa,2,2,5265.71
POL-009615,CLI-09615,AGE-0066,OBJ-009615,CLI-09615,Vida,Extendida,Personal,Agente,2020-07-19,2020-07-19,2021-07-19,1498.57,17393.05,Activa,2,61,13047.77
POL-009616,CLI-09616,AGE-0052,OBJ-009616,CLI-09616,Vida,Básica,Personal,Web,2020-05-24,2020-05-24,2021-05-24,724.09,8382.01,Baja,1,39,9274.87
POL-009617,CLI-09617,AGE-0001,OBJ-009617,CLI-09617,Vida,Básica,Personal,Agente,2010-11-18,2010-11-18,2011-11-18,139.87,1886.99,Activa,1,23,9638.73
POL-009618,CLI-09618,AGE-0065,OBJ-009618,CLI-09618,Vida,Extendida,Personal,Agente,2010-09-09,2010-09-09,2011-09-09,855.97,11779.94,Activa,2,91,10503.49
POL-009619,CLI-09619,AGE-0068,OBJ-009619,CLI-09619,Vida,Premium,Personal,Call Center,2012-07-24,2012-07-24,2013-07-24,695.42,9139.24,Baja,2,88,5885.32
POL-009620,CLI-09620,AGE-0003,OBJ-009620,CLI-09620,Vida,Extendida,Personal,Call Center,2016-03-27,2016-03-27,2017-03-27,398.57,3999.77,Activa,4,93,3392.96
POL-009621,CLI-09621,AGE-0021,OBJ-009621,CLI-09621,Vida,Premium,Personal,Call Center,2020-11-03,2020-11-03,2021-11-03,969.13,12364.82,Baja,3,73,3484.04
POL-009622,CLI-09622,AGE-0076,OBJ-009622,CLI-09622,Vida,Básica,Personal,Call Center,2012-05-28,2012-05-28,2013-05-28,85.87,1487.96,Activa,4,2,2319.15
POL-009623,CLI-09623,AGE-0040,OBJ-009623,CLI-09623,Vida,Extendida,Personal,Web,2019-11-13,2019-11-13,2020-11-12,3723.17,51175.65,Baja,1,32,6325.46
POL-009624,CLI-09624,AGE-0046,OBJ-009624,CLI-09624,Vida,Extendida,Personal,Agente,2022-12-27,2022-12-27,2023-12-27,999.35,10484.08,Activa,1,25,10953.64
POL-009625,CLI-09625,AGE-0023,OBJ-009625,CLI-09625,Vida,Extendida,Personal,Agente,2011-10-28,2011-10-28,2012-10-27,123.18,2091.6,Activa,4,106,6146.96
POL-009626,CLI-09626,AGE-0004,OBJ-009626,CLI-09626,Vida,Premium,Personal,Agente,2014-06-06,2014-06-06,2015-06-06,1658.03,22094.48,Activa,1,3,10053.03
POL-009627,CLI-09627,AGE-0074,OBJ-009627,CLI-09627,Vida,Extendida,Personal,Web,2013-07-12,2013-07-12,2014-07-12,195.8,2573.13,Activa,1,120,12269.14
POL-009628,CLI-09628,AGE-0034,OBJ-009628,CLI-09628,Vida,Premium,Personal,Web,2021-04-07,2021-04-07,2022-04-07,1009.52,14967.05,Activa,3,117,7036.38
POL-009629,CLI-09629,AGE-0052,OBJ-009629,CLI-09629,Vida,Básica,Personal,Agente,2020-07-26,2020-07-26,2021-07-26,1706.1,18217.47,Activa,2,55,11722.94
POL-009630,CLI-09630,AGE-0023,OBJ-009630,CLI-09630,Vida,Básica,Personal,Web,2012-11-01,2012-11-01,2013-11-01,153.72,1772.17,Activa,2,114,5901.78
POL-009631,CLI-09631,AGE-0039,OBJ-009631,CLI-09631,Vida,Premium,Personal,Agente,2012-07-19,2012-07-19,2013-07-19,472.66,5529.95,Activa,3,54,6538.99
POL-009632,CLI-09632,AGE-0035,OBJ-009632,CLI-09632,Vida,Básica,Personal,Agente,2015-06-30,2015-06-30,2016-06-29,685.74,6526.26,Activa,1,51,3570.23
POL-009633,CLI-09633,AGE-0032,OBJ-009633,CLI-09633,Vida,Básica,Personal,Web,2021-08-22,2021-08-22,2022-08-22,573.46,9213.1,Activa,4,115,3560.39
POL-009634,CLI-09634,AGE-0061,OBJ-009634,CLI-09634,Vida,Extendida,Personal,Web,2011-02-01,2011-02-01,2012-02-01,1200.13,11728.9,Activa,1,28,12026.64
POL-009635,CLI-09635,AGE-0057,OBJ-009635,CLI-09635,Vida,Premium,Personal,Agente,2015-12-17,2015-12-17,2016-12-16,3379.16,43053.5,Activa,2,112,3226.36
POL-009636,CLI-09636,AGE-0060,OBJ-009636,CLI-09636,Vida,Extendida,Personal,Call Center,2012-05-16,2012-05-16,2013-05-16,470.29,6047.24,Activa,3,105,8732.36
POL-009637,CLI-09637,AGE-0064,OBJ-009637,CLI-09637,Vida,Básica,Personal,Web,2016-05-23,2016-05-23,2017-05-23,1500.6,21137.63,Activa,1,86,9159.3
POL-009638,CLI-09638,AGE-0041,OBJ-009638,CLI-09638,Vida,Extendida,Personal,Call Center,2016-07-09,2016-07-09,2017-07-09,2262.88,36621.43,Activa,3,97,3953.82
POL-009639,CLI-09639,AGE-0034,OBJ-009639,CLI-09639,Vida,Básica,Personal,Call Center,2022-08-17,2022-08-17,2023-08-17,442.75,5724.48,Activa,3,9,13030.68
POL-009640,CLI-09640,AGE-0036,OBJ-009640,CLI-09640,Vida,Extendida,Personal,Web,2013-03-23,2013-03-23,2014-03-23,519.13,6645.75,Activa,2,27,10222.23
POL-009641,CLI-09641,AGE-0055,OBJ-009641,CLI-09641,Vida,Básica,Personal,Agente,2019-09-12,2019-09-12,2020-09-11,258.27,3083.37,Activa,1,78,3331.91
POL-009642,CLI-09642,AGE-0028,OBJ-009642,CLI-09642,Vida,Extendida,Personal,Agente,2015-07-20,2015-07-20,2016-07-19,295.01,3077.55,Activa,2,59,13690.74
POL-009643,CLI-09643,AGE-0067,OBJ-009643,CLI-09643,Vida,Básica,Personal,Call Center,2012-12-21,2012-12-21,2013-12-21,284.08,3062.69,Activa,2,119,13672.94
POL-009644,CLI-09644,AGE-0016,OBJ-009644,CLI-09644,Vida,Premium,Personal,Web,2020-06-13,2020-06-13,2021-06-13,822.77,11116.07,Activa,2,50,9223.69
POL-009645,CLI-09645,AGE-0014,OBJ-009645,CLI-09645,Vida,Básica,Personal,Web,2011-11-10,2011-11-10,2012-11-09,1152.64,12769.68,Activa,4,82,9707.95
POL-009646,CLI-09646,AGE-0026,OBJ-009646,CLI-09646,Vida,Premium,Personal,Call Center,2016-12-21,2016-12-21,2017-12-21,235.78,2339.34,Activa,4,47,14741.53
POL-009647,CLI-09647,AGE-0058,OBJ-009647,CLI-09647,Vida,Premium,Personal,Web,2019-10-15,2019-10-15,2020-10-14,819.71,7549.63,Activa,3,46,14153.45
POL-009648,CLI-09648,AGE-0015,OBJ-009648,CLI-09648,Vida,Extendida,Personal,Agente,2019-10-06,2019-10-06,2020-10-05,89.12,1367.75,Activa,2,53,9002.74
POL-009649,CLI-09649,AGE-0064,OBJ-009649,CLI-09649,Vida,Extendida,Personal,Call Center,2022-06-19,2022-06-19,2023-06-19,1497.37,25138.57,Activa,3,9,4662.86
POL-009650,CLI-09650,AGE-0012,OBJ-009650,CLI-09650,Vida,Extendida,Personal,Agente,2019-06-20,2019-06-20,2020-06-19,819.76,12838.42,Activa,1,63,3322.83
POL-009651,CLI-09651,AGE-0003,OBJ-009651,CLI-09651,Vida,Básica,Personal,Agente,2019-10-02,2019-10-02,2020-10-01,2081.89,30514.62,Activa,4,78,7352.9
POL-009652,CLI-09652,AGE-0066,OBJ-009652,CLI-09652,Vida,Premium,Personal,Agente,2017-04-29,2017-04-29,2018-04-29,711.31,8614.33,Activa,2,38,3327.89
POL-009653,CLI-09653,AGE-0072,OBJ-009653,CLI-09653,Vida,Extendida,Personal,Agente,2019-12-08,2019-12-08,2020-12-07,501.94,4643.13,Activa,4,15,5977.66
POL-009654,CLI-09654,AGE-0016,OBJ-009654,CLI-09654,Vida,Básica,Personal,Agente,2020-07-15,2020-07-15,2021-07-15,370.02,4489.73,Activa,2,5,5544.13
POL-009655,CLI-09655,AGE-0013,OBJ-009655,CLI-09655,Vida,Extendida,Personal,Call Center,2016-10-11,2016-10-11,2017-10-11,2390.63,27638.18,Activa,2,33,5816.72
POL-009656,CLI-09656,AGE-0002,OBJ-009656,CLI-09656,Vida,Extendida,Personal,Call Center,2012-02-08,2012-02-08,2013-02-07,329.36,4678.42,Activa,2,18,12738.59
POL-009657,CLI-09657,AGE-0035,OBJ-009657,CLI-09657,Vida,Extendida,Personal,Web,2022-05-22,2022-05-22,2023-05-22,666.14,8866.04,Activa,3,11,8150.82
POL-009658,CLI-09658,AGE-0029,OBJ-009658,CLI-09658,Vida,Básica,Personal,Web,2013-07-16,2013-07-16,2014-07-16,444.2,4736.9,Activa,3,60,4626.25
POL-009659,CLI-09659,AGE-0070,OBJ-009659,CLI-09659,Vida,Extendida,Personal,Agente,2020-01-13,2020-01-13,2021-01-12,3686.7,32376.02,Activa,1,6,13014.68
POL-009660,CLI-09660,AGE-0054,OBJ-009660,CLI-09660,Vida,Premium,Personal,Web,2022-02-05,2022-02-05,2023-02-05,1074.87,12122.44,Activa,3,77,9245.6
POL-009661,CLI-09661,AGE-0001,OBJ-009661,CLI-09661,Vida,Básica,Personal,Call Center,2018-12-04,2018-12-04,2019-12-04,1801.4,24811.46,Activa,3,52,10446.46
POL-009662,CLI-09662,AGE-0010,OBJ-009662,CLI-09662,Vida,Básica,Personal,Agente,2012-11-08,2012-11-08,2013-11-08,945.44,11592.31,Activa,4,2,12222.01
POL-009663,CLI-09663,AGE-0070,OBJ-009663,CLI-09663,Vida,Extendida,Personal,Agente,2021-07-22,2021-07-22,2022-07-22,811.45,7655.35,Activa,2,61,2838.51
POL-009664,CLI-09664,AGE-0016,OBJ-009664,CLI-09664,Vida,Premium,Personal,Web,2018-09-17,2018-09-17,2019-09-17,149.1,1424.91,Activa,4,93,5122.12
POL-009665,CLI-09665,AGE-0078,OBJ-009665,CLI-09665,Vida,Básica,Personal,Web,2014-10-11,2014-10-11,2015-10-11,3366.25,40788.13,Activa,3,61,9924.19
POL-009666,CLI-09666,AGE-0076,OBJ-009666,CLI-09666,Vida,Premium,Personal,Web,2016-08-06,2016-08-06,2017-08-06,1215.08,13120.48,Activa,3,5,8634.88
