id_objeto,tipo_objeto,descripcion,valor_asegurado,localidad,provincia,marca,modelo,año_fabricacion,año_construccion,superficie_m2,valor_inmueble
OBJ-010249,Persona,"Asegurado no fumador, 0 dependientes",275102.62,Tafí Viejo,Entre Ríos,,,,,,
OBJ-010250,Persona,"Asegurado no fumador, 1 dependientes",1188639.35,Barranqueras,Salta,,,,,,
OBJ-010251,Persona,"Asegurado no fumador, 5 dependientes",824969.0,Concepción,Misiones,,,,,,
OBJ-010252,Persona,"Asegurado fumador, 2 dependientes",4145308.23,La Plata,Buenos Aires,,,,,,
OBJ-010253,Persona,"Asegurado fumador, 1 dependientes",2784858.2,Flores,Mendoza,,,,,,
OBJ-010254,Persona,"Asegurado no fumador, 3 dependientes",832397.0,Apóstoles,Buenos Aires,,,,,,
OBJ-010255,Persona,"Asegurado fumador, 0 dependientes",2679873.73,Apóstoles,Entre Ríos,,,,,,
OBJ-010256,Persona,"Asegurado no fumador, 2 dependientes",872505.66,Tartagal,Buenos Aires,,,,,,
OBJ-010257,Persona,"Asegurado fumador, 3 dependientes",4458380.79,Recoleta,Buenos Aires,,,,,,
OBJ-010258,Persona,"Asegurado no fumador, 1 dependientes",1668188.53,Villa Ángela,Santa Fe,,,,,,
OBJ-010259,Persona,"Asegurado fumador, 1 dependientes",2937564.5,Posadas,Mendoza,,,,,,
OBJ-010260,Persona,"Asegurado no fumador, 0 dependientes",1654142.4,Rafaela,Chaco,,,,,,
OBJ-010261,Persona,"Asegurado no fumador, 0 dependientes",971305.19,Rafaela,CABA,,,,,,
OBJ-010262,Persona,"Asegurado no fumador, 2 dependientes",338613.21,Tafí Viejo,Mendoza,,,,,,
OBJ-010263,Persona,"Asegurado no fumador, 1 dependientes",844754.2,Concepción del Uruguay,Chaco,,,,,,
OBJ-010264,Persona,"Asegurado no fumador, 0 dependientes",115613.98,Famailla,Tucumán,,,,,,
OBJ-010265,Persona,"Asegurado no fumador, 5 dependientes",614582.06,Lanús,Córdoba,,,,,,
OBJ-010266,Persona,"Asegurado no fumador, 2 dependientes",244824.22,Orán,Misiones,,,,,,
OBJ-010267,Persona,"Asegurado no fumador, 0 dependientes",1305080.54,Reconquista,CABA,,,,,,
OBJ-010268,Persona,"Asegurado no fumador, 0 dependientes",1383822.29,Godoy Cruz,Chaco,,,,,,
OBJ-010269,Persona,"Asegurado no fumador, 0 dependientes",1358860.52,Leandro N. Alem,Tucumán,,,,,,
OBJ-010270,Persona,"Asegurado no fumador, 3 dependientes",930350.27,Resistencia,Misiones,,,,,,
OBJ-010271,Persona,"Asegurado no fumador, 1 dependientes",895038.84,Tafí Viejo,Santa Fe,,,,,,
OBJ-010272,Persona,"Asegurado no fumador, 0 dependientes",308795.71,Eldorado,CABA,,,,,,
OBJ-010273,Persona,"Asegurado no fumador, 0 dependientes",542959.0,Villa Carlos Paz,Córdoba,,,,,,
OBJ-010274,Persona,"Asegurado fumador, 0 dependientes",4533728.64,Famailla,Santa Fe,,,,,,
OBJ-010275,Persona,"Asegurado no fumador, 1 dependientes",1167227.26,Orán,Salta,,,,,,
OBJ-010276,Persona,"Asegurado no fumador, 3 dependientes",446403.57,Yerba Buena,CABA,,,,,,
OBJ-010277,Persona,"Asegurado no fumador, 0 dependientes",4012063.69,Palermo,Mendoza,,,,,,
OBJ-010278,Persona,"Asegurado no fumador, 2 dependientes",847753.27,Apóstoles,Misiones,,,,,,
OBJ-010279,Persona,"Asegurado no fumador, 2 dependientes",1039719.57,Yerba Buena,CABA,,,,,,
OBJ-010280,Persona,"Asegurado no fumador, 3 dependientes",1337383.06,Rosario de la Frontera,Mendoza,,,,,,
OBJ-010281,Persona,"Asegurado fumador, 0 dependientes",6411645.74,Concordia,Misiones,,,,,,
OBJ-010282,Persona,"Asegurado no fumador, 0 dependientes",246954.05,Rosario,Misiones,,,,,,
OBJ-010283,Persona,"Asegurado no fumador, 1 dependientes",673957.74,Recoleta,Salta,,,,,,
OBJ-010284,Persona,"Asegurado no fumador, 0 dependientes",568236.67,Reconquista,Entre Ríos,,,,,,
OBJ-010285,Persona,"Asegurado no fumador, 0 dependientes",137159.12,Alta Gracia,Santa Fe,,,,,,
OBJ-010286,Persona,"Asegurado no fumador, 0 dependientes",1199528.83,Concordia,Entre Ríos,,,,,,
OBJ-010287,Persona,"Asegurado fumador, 3 dependientes",2872290.96,Caballito,Buenos Aires,,,,,,
OBJ-010288,Persona,"Asegurado no fumador, 1 dependientes",574684.79,Lomas de Zamora,Buenos Aires,,,,,,
OBJ-010289,Persona,"Asegurado no fumador, 4 dependientes",1116503.77,Flores,Salta,,,,,,
OBJ-010290,Persona,"Asegurado no fumador, 3 dependientes",1048571.24,San Miguel de Tucumán,Salta,,,,,,
OBJ-010291,Persona,"Asegurado fumador, 0 dependientes",2294722.19,Alta Gracia,Entre Ríos,,,,,,
OBJ-010292,Persona,"Asegurado no fumador, 2 dependientes",1556469.86,Leandro N. Alem,Tucumán,,,,,,
OBJ-010293,Persona,"Asegurado no fumador, 0 dependientes",182471.87,Villa Ángela,CABA,,,,,,
OBJ-010294,Persona,"Asegurado no fumador, 0 dependientes",443176.13,Posadas,Buenos Aires,,,,,,
OBJ-010295,Persona,"Asegurado no fumador, 1 dependientes",757635.2,Bell Ville,Santa Fe,,,,,,
OBJ-010296,Persona,"Asegurado no fumador, 2 dependientes",467689.84,Villa Ángela,CABA,,,,,,
OBJ-010297,Persona,"Asegurado no fumador, 1 dependientes",2582103.05,Lomas de Zamora,Chaco,,,,,,
OBJ-010298,Persona,"Asegurado no fumador, 0 dependientes",189604.17,Paraná,Chaco,,,,,,
OBJ-010299,Persona,"Asegurado no fumador, 1 dependientes",992486.03,Córdoba,Mendoza,,,,,,
OBJ-010300,Persona,"Asegurado no fumador, 0 dependientes",320458.12,Recoleta,Mendoza,,,,,,
OBJ-010301,Persona,"Asegurado no fumador, 0 dependientes",800466.63,Villa Ángela,Chaco,,,,,,
OBJ-010302,Persona,"Asegurado no fumador, 2 dependientes",249545.79,Gualeguaychú,Buenos Aires,,,,,,
OBJ-010303,Persona,"Asegurado no fumador, 2 dependientes",347607.63,Concordia,Córdoba,,,,,,
OBJ-010304,Persona,"Asegurado no fumador, 1 dependientes",456217.54,Córdoba,Tucumán,,,,,,
OBJ-010305,Persona,"Asegurado fumador, 1 dependientes",1376384.79,Posadas,Buenos Aires,,,,,,
OBJ-010306,Persona,"Asegurado fumador, 2 dependientes",2962001.99,Bell Ville,Córdoba,,,,,,
OBJ-010307,Persona,"Asegurado no fumador, 0 dependientes",787114.6,Yerba Buena,Chaco,,,,,,
OBJ-010308,Persona,"Asegurado no fumador, 2 dependientes",662692.75,Caballito,Salta,,,,,,
OBJ-010309,Persona,"Asegurado no fumador, 2 dependientes",469951.24,Orán,Chaco,,,,,,
OBJ-010310,Persona,"Asegurado no fumador, 0 dependientes",314236.74,Alta Gracia,Buenos Aires,,,,,,
OBJ-010311,Persona,"Asegurado fumador, 1 dependientes",1795417.58,Flores,Córdoba,,,,,,
OBJ-010312,Persona,"Asegurado no fumador, 1 dependientes",559683.67,Mendoza,CABA,,,,,,
OBJ-010313,Persona,"Asegurado no fumador, 0 dependientes",218814.21,Apóstoles,CABA,,,,,,
OBJ-010314,Persona,"Asegurado fumador, 0 dependientes",2815325.04,Paraná,Santa Fe,,,,,,
OBJ-010315,Persona,"Asegurado no fumador, 1 dependientes",946144.75,Resistencia,Tucumán,,,,,,
OBJ-010316,Persona,"Asegurado no fumador, 0 dependientes",197895.38,Alta Gracia,CABA,,,,,,
OBJ-010317,Persona,"Asegurado no fumador, 0 dependientes",246985.02,Paraná,Santa Fe,,,,,,
OBJ-010318,Persona,"Asegurado no fumador, 1 dependientes",1361112.04,Reconquista,Chaco,,,,,,
OBJ-010319,Persona,"Asegurado fumador, 1 dependientes",2026989.6,Villa Ángela,Chaco,,,,,,
OBJ-010320,Persona,"Asegurado no fumador, 2 dependientes",732711.65,Maipú,Chaco,,,,,,
OBJ-010321,Persona,"Asegurado fumador, 3 dependientes",3333911.22,Barranqueras,Mendoza,,,,,,
OBJ-010322,Persona,"Asegurado no fumador, 0 dependientes",703237.11,Posadas,Entre Ríos,,,,,,
OBJ-010323,Persona,"Asegurado fumador, 1 dependientes",1613149.85,Orán,Salta,,,,,,
OBJ-010324,Persona,"Asegurado no fumador, 0 dependientes",760966.87,Apóstoles,Mendoza,,,,,,
OBJ-010325,Persona,"Asegurado no fumador, 2 dependientes",293383.03,Gualeguaychú,Chaco,,,,,,
OBJ-010326,Persona,"Asegurado no fumador, 1 dependientes",1491838.14,Palermo,Tucumán,,,,,,
OBJ-010327,Persona,"Asegurado no fumador, 1 dependientes",1731898.82,Reconquista,Buenos Aires,,,,,,
OBJ-010328,Persona,"Asegurado no fumador, 0 dependientes",1274134.48,Famailla,Chaco,,,,,,
OBJ-010329,Persona,"Asegurado no fumador, 0 dependientes",562300.22,Concordia,Salta,,,,,,
OBJ-010330,Persona,"Asegurado no fumador, 3 dependientes",2561085.87,Rafaela,Buenos Aires,,,,,,
OBJ-010331,Persona,"Asegurado fumador, 0 dependientes",3817838.0,La Plata,Chaco,,,,,,
OBJ-010332,Persona,"Asegurado no fumador, 0 dependientes",375054.47,Presidencia Roque Sáenz Peña,Buenos Aires,,,,,,
OBJ-010333,Persona,"Asegurado no fumador, 1 dependientes",728762.86,Lanús,Salta,,,,,,
OBJ-010334,Persona,"Asegurado no fumador, 2 dependientes",704727.81,Salta,Buenos Aires,,,,,,
OBJ-010335,Persona,"Asegurado no fumador, 2 dependientes",861044.16,Flores,Tucumán,,,,,,
OBJ-010336,Persona,"Asegurado no fumador, 2 dependientes",469811.72,Barranqueras,Chaco,,,,,,
OBJ-010337,Persona,"Asegurado no fumador, 0 dependientes",242090.71,Posadas,Tucumán,,,,,,
OBJ-010338,Persona,"Asegurado no fumador, 1 dependientes",504729.79,San Rafael,CABA,,,,,,
OBJ-010339,Persona,"Asegurado fumador, 3 dependientes",2622655.29,San Miguel de Tucumán,Córdoba,,,,,,
OBJ-010340,Persona,"Asegurado no fumador, 1 dependientes",283729.51,Tartagal,Salta,,,,,,
OBJ-010341,Persona,"Asegurado no fumador, 2 dependientes",5486502.87,Santa Fe,Salta,,,,,,
OBJ-010342,Persona,"Asegurado fumador, 2 dependientes",3197651.44,San Rafael,Salta,,,,,,
OBJ-010343,Persona,"Asegurado fumador, 1 dependientes",2164537.99,Córdoba,Entre Ríos,,,,,,
OBJ-010344,Persona,"Asegurado no fumador, 1 dependientes",1074347.26,San Rafael,Tucumán,,,,,,
OBJ-010345,Persona,"Asegurado no fumador, 1 dependientes",455044.41,Rafaela,Chaco,,,,,,
OBJ-010346,Persona,"Asegurado no fumador, 2 dependientes",3205284.65,Río Cuarto,CABA,,,,,,
OBJ-010347,Persona,"Asegurado no fumador, 0 dependientes",140348.62,Rosario de la Frontera,Misiones,,,,,,
OBJ-010348,Persona,"Asegurado no fumador, 2 dependientes",1616156.35,Lomas de Zamora,Córdoba,,,,,,
OBJ-010349,Persona,"Asegurado no fumador, 1 dependientes",416241.48,Salta,Buenos Aires,,,,,,
OBJ-010350,Persona,"Asegurado no fumador, 0 dependientes",1273459.56,Leandro N. Alem,Chaco,,,,,,
OBJ-010351,Persona,"Asegurado no fumador, 0 dependientes",709424.82,La Plata,Misiones,,,,,,
OBJ-010352,Persona,"Asegurado no fumador, 2 dependientes",563980.67,San Miguel de Tucumán,Buenos Aires,,,,,,
OBJ-010353,Persona,"Asegurado fumador, 1 dependientes",5243626.21,San Miguel de Tucumán,CABA,,,,,,
OBJ-010354,Persona,"Asegurado no fumador, 3 dependientes",807154.36,Rosario,Mendoza,,,,,,
OBJ-010355,Persona,"Asegurado no fumador, 1 dependientes",385292.12,Mendoza,CABA,,,,,,
OBJ-010356,Persona,"Asegurado no fumador, 2 dependientes",744585.54,Oberá,Córdoba,,,,,,
OBJ-010357,Persona,"Asegurado no fumador, 0 dependientes",867078.06,Famailla,Tucumán,,,,,,
OBJ-010358,Persona,"Asegurado fumador, 0 dependientes",2524299.29,Paraná,Córdoba,,,,,,
OBJ-010359,Persona,"Asegurado no fumador, 1 dependientes",728761.32,Lomas de Zamora,CABA,,,,,,
OBJ-010360,Persona,"Asegurado no fumador, 1 dependientes",531848.45,Yerba Buena,Buenos Aires,,,,,,
OBJ-010361,Persona,"Asegurado no fumador, 2 dependientes",560321.2,Bell Ville,Tucumán,,,,,,
OBJ-010362,Persona,"Asegurado no fumador, 2 dependientes",1025669.01,Tartagal,Tucumán,,,,,,
OBJ-010363,Persona,"Asegurado no fumador, 0 dependientes",874952.37,Posadas,Santa Fe,,,,,,
OBJ-010364,Persona,"Asegurado no fumador, 0 dependientes",1487875.94,San Ramón de la Nueva Orán,CABA,,,,,,
OBJ-010365,Persona,"Asegurado fumador, 3 dependientes",7648493.45,Posadas,Buenos Aires,,,,,,
OBJ-010366,Persona,"Asegurado fumador, 0 dependientes",2251735.98,Concordia,Mendoza,,,,,,
OBJ-010367,Persona,"Asegurado no fumador, 3 dependientes",1772691.76,Presidencia Roque Sáenz Peña,Tucumán,,,,,,
OBJ-010368,Persona,"Asegurado no fumador, 0 dependientes",732189.9,Villa Carlos Paz,CABA,,,,,,
OBJ-010369,Persona,"Asegurado no fumador, 2 dependientes",1157260.36,Yerba Buena,Santa Fe,,,,,,
OBJ-010370,Persona,"Asegurado no fumador, 0 dependientes",163776.05,Godoy Cruz,Buenos Aires,,,,,,
OBJ-010371,Persona,"Asegurado no fumador, 0 dependientes",1110265.76,Rosario de la Frontera,Mendoza,,,,,,
OBJ-010372,Persona,"Asegurado no fumador, 0 dependientes",1721690.96,Concepción del Uruguay,Tucumán,,,,,,
OBJ-010373,Persona,"Asegurado no fumador, 3 dependientes",930544.98,Alta Gracia,Chaco,,,,,,
OBJ-010374,Persona,"Asegurado no fumador, 1 dependientes",199864.75,Villa Carlos Paz,Chaco,,,,,,
OBJ-010375,Persona,"Asegurado fumador, 2 dependientes",3050450.98,Palermo,Salta,,,,,,
OBJ-010376,Persona,"Asegurado fumador, 2 dependientes",6453723.6,Concepción del Uruguay,Entre Ríos,,,,,,
OBJ-010377,Persona,"Asegurado no fumador, 3 dependientes",350704.98,Famailla,Santa Fe,,,,,,
OBJ-010378,Persona,"Asegurado no fumador, 0 dependientes",416526.53,Palermo,Misiones,,,,,,
OBJ-010379,Persona,"Asegurado no fumador, 0 dependientes",151484.6,Villa Carlos Paz,Mendoza,,,,,,
OBJ-010380,Persona,"Asegurado no fumador, 5 dependientes",797956.51,Barranqueras,Córdoba,,,,,,
OBJ-010381,Persona,"Asegurado no fumador, 3 dependientes",650625.85,Godoy Cruz,CABA,,,,,,
OBJ-010382,Persona,"Asegurado no fumador, 4 dependientes",710642.27,Recoleta,Salta,,,,,,
OBJ-010383,Persona,"Asegurado no fumador, 0 dependientes",134889.32,Posadas,Entre Ríos,,,,,,
OBJ-010384,Persona,"Asegurado fumador, 1 dependientes",4666865.28,Salta,Misiones,,,,,,
OBJ-010385,Persona,"Asegurado fumador, 0 dependientes",2289247.93,Lomas de Zamora,Chaco,,,,,,
OBJ-010386,Persona,"Asegurado no fumador, 0 dependientes",97274.73,San Ramón de la Nueva Orán,CABA,,,,,,
OBJ-010387,Persona,"Asegurado fumador, 0 dependientes",1178131.95,Rosario,Santa Fe,,,,,,
OBJ-010388,Persona,"Asegurado no fumador, 4 dependientes",2077015.89,Tartagal,Córdoba,,,,,,
OBJ-010389,Persona,"Asegurado no fumador, 0 dependientes",258655.92,San Miguel de Tucumán,Salta,,,,,,
OBJ-010390,Persona,"Asegurado no fumador, 0 dependientes",494266.87,Córdoba,Chaco,,,,,,
OBJ-010391,Persona,"Asegurado no fumador, 3 dependientes",999685.15,Concepción del Uruguay,Buenos Aires,,,,,,
OBJ-010392,Persona,"Asegurado no fumador, 1 dependientes",1331015.18,Córdoba,Santa Fe,,,,,,
OBJ-010393,Persona,"Asegurado no fumador, 3 dependientes",3572835.5,Quilmes,Entre Ríos,,,,,,
OBJ-010394,Persona,"Asegurado no fumador, 0 dependientes",1187376.58,San Miguel de Tucumán,Chaco,,,,,,
OBJ-010395,Persona,"Asegurado no fumador, 0 dependientes",628222.7,Barranqueras,Santa Fe,,,,,,
OBJ-010396,Persona,"Asegurado no fumador, 1 dependientes",320926.19,Río Cuarto,CABA,,,,,,
OBJ-010397,Persona,"Asegurado no fumador, 1 dependientes",479401.9,Reconquista,Salta,,,,,,
OBJ-010398,Persona,"Asegurado no fumador, 1 dependientes",1083246.79,Reconquista,Chaco,,,,,,
OBJ-010399,Persona,"Asegurado no fumador, 2 dependientes",986146.51,Maipú,Misiones,,,,,,
OBJ-010400,Persona,"Asegurado fumador, 0 dependientes",1758040.21,Reconquista,Tucumán,,,,,,
OBJ-010401,Persona,"Asegurado no fumador, 0 dependientes",1042568.96,Belgrano,Tucumán,,,,,,
OBJ-010402,Persona,"Asegurado fumador, 0 dependientes",3245659.98,Rafaela,Buenos Aires,,,,,,
OBJ-010403,Persona,"Asegurado no fumador, 0 dependientes",262645.74,Tafí Viejo,Santa Fe,,,,,,
OBJ-010404,Persona,"Asegurado no fumador, 3 dependientes",916202.03,Resistencia,Córdoba,,,,,,
OBJ-010405,Persona,"Asegurado no fumador, 1 dependientes",303226.65,Barranqueras,Salta,,,,,,
OBJ-010406,Persona,"Asegurado no fumador, 0 dependientes",451004.85,San Miguel de Tucumán,Chaco,,,,,,
OBJ-010407,Persona,"Asegurado no fumador, 5 dependientes",2087529.7,Concordia,Buenos Aires,,,,,,
OBJ-010408,Persona,"Asegurado no fumador, 1 dependientes",264231.4,Tartagal,Misiones,,,,,,
OBJ-010409,Persona,"Asegurado fumador, 0 dependientes",1779154.99,Flores,Entre Ríos,,,,,,
OBJ-010410,Persona,"Asegurado no fumador, 0 dependientes",691385.43,Córdoba,CABA,,,,,,
OBJ-010411,Persona,"Asegurado no fumador, 0 dependientes",139994.11,Santa Fe,Misiones,,,,,,
OBJ-010412,Persona,"Asegurado no fumador, 0 dependientes",610251.68,Palermo,CABA,,,,,,
OBJ-010413,Persona,"Asegurado fumador, 1 dependientes",3258449.81,Reconquista,Entre Ríos,,,,,,
OBJ-010414,Persona,"Asegurado no fumador, 2 dependientes",332098.62,Bell Ville,Tucumán,,,,,,
OBJ-010415,Persona,"Asegurado no fumador, 0 dependientes",774751.24,Maipú,Chaco,,,,,,
OBJ-010416,Persona,"Asegurado fumador, 2 dependientes",3576547.71,Maipú,CABA,,,,,,
OBJ-010417,Persona,"Asegurado fumador, 0 dependientes",1066596.88,Lomas de Zamora,Córdoba,,,,,,
OBJ-010418,Persona,"Asegurado no fumador, 1 dependientes",243887.21,Salta,Buenos Aires,,,,,,
OBJ-010419,Persona,"Asegurado fumador, 1 dependientes",3229756.12,Rafaela,Chaco,,,,,,
OBJ-010420,Persona,"Asegurado no fumador, 0 dependientes",792907.2,Lomas de Zamora,CABA,,,,,,
OBJ-010421,Persona,"Asegurado no fumador, 0 dependientes",331557.66,Luján de Cuyo,Santa Fe,,,,,,
OBJ-010422,Persona,"Asegurado no fumador, 1 dependientes",336617.3,Rosario,Salta,,,,,,
OBJ-010423,Persona,"Asegurado fumador, 2 dependientes",3865134.43,Río Cuarto,Misiones,,,,,,
OBJ-010424,Persona,"Asegurado no fumador, 1 dependientes",995230.04,Posadas,CABA,,,,,,
OBJ-010425,Persona,"Asegurado no fumador, 2 dependientes",837362.83,Río Cuarto,Córdoba,,,,,,
OBJ-010426,Persona,"Asegurado fumador, 0 dependientes",3444208.7,Salta,Córdoba,,,,,,
OBJ-010427,Persona,"Asegurado no fumador, 0 dependientes",97068.8,Lomas de Zamora,CABA,,,,,,
OBJ-010428,Persona,"Asegurado no fumador, 3 dependientes",732608.98,Río Cuarto,Tucumán,,,,,,
OBJ-010429,Persona,"Asegurado no fumador, 0 dependientes",1253299.52,Mendoza,Mendoza,,,,,,
OBJ-010430,Persona,"Asegurado no fumador, 1 dependientes",164357.52,Oberá,Santa Fe,,,,,,
OBJ-010431,Persona,"Asegurado no fumador, 0 dependientes",96144.78,Eldorado,Córdoba,,,,,,
OBJ-010432,Persona,"Asegurado no fumador, 2 dependientes",460119.48,Concordia,Santa Fe,,,,,,
OBJ-010433,Persona,"Asegurado no fumador, 2 dependientes",368516.85,Concepción del Uruguay,Santa Fe,,,,,,
OBJ-010434,Persona,"Asegurado no fumador, 1 dependientes",261965.58,Tafí Viejo,Mendoza,,,,,,
OBJ-010435,Persona,"Asegurado fumador, 0 dependientes",6255849.18,Gualeguaychú,Salta,,,,,,
OBJ-010436,Persona,"Asegurado fumador, 3 dependientes",3724516.23,Villa Carlos Paz,Buenos Aires,,,,,,
OBJ-010437,Persona,"Asegurado no fumador, 1 dependientes",274068.0,Concepción,CABA,,,,,,
OBJ-010438,Persona,"Asegurado fumador, 0 dependientes",2375999.55,Río Cuarto,Córdoba,,,,,,
OBJ-010439,Persona,"Asegurado fumador, 2 dependientes",2169089.58,Rafaela,Chaco,,,,,,
OBJ-010440,Persona,"Asegurado no fumador, 0 dependientes",278097.85,Salta,Buenos Aires,,,,,,
OBJ-010441,Persona,"Asegurado fumador, 0 dependientes",1866536.27,La Plata,Mendoza,,,,,,
OBJ-010442,Persona,"Asegurado fumador, 4 dependientes",1179984.75,Venado Tuerto,Entre Ríos,,,,,,
OBJ-010443,Persona,"Asegurado fumador, 0 dependientes",3142770.29,Belgrano,Santa Fe,,,,,,
OBJ-010444,Persona,"Asegurado no fumador, 2 dependientes",584931.36,Colón,CABA,,,,,,
OBJ-010445,Persona,"Asegurado no fumador, 1 dependientes",903911.4,Mar del Plata,Santa Fe,,,,,,
OBJ-010446,Persona,"Asegurado no fumador, 0 dependientes",273093.13,Gualeguaychú,Chaco,,,,,,
OBJ-010447,Persona,"Asegurado no fumador, 1 dependientes",230834.57,Córdoba,Entre Ríos,,,,,,
OBJ-010448,Persona,"Asegurado fumador, 2 dependientes",5366797.25,Lanús,Misiones,,,,,,
OBJ-010449,Persona,"Asegurado fumador, 3 dependientes",1670651.71,Presidencia Roque Sáenz Peña,CABA,,,,,,
OBJ-010450,Persona,"Asegurado no fumador, 1 dependientes",898099.84,Flores,Tucumán,,,,,,
OBJ-010451,Persona,"Asegurado no fumador, 0 dependientes",207447.78,Concepción,Entre Ríos,,,,,,
OBJ-010452,Persona,"Asegurado no fumador, 0 dependientes",153793.57,Gualeguaychú,Mendoza,,,,,,
OBJ-010453,Persona,"Asegurado no fumador, 4 dependientes",2749938.6,Luján de Cuyo,CABA,,,,,,
OBJ-010454,Persona,"Asegurado no fumador, 2 dependientes",1040221.4,Salta,Entre Ríos,,,,,,
OBJ-010455,Persona,"Asegurado no fumador, 3 dependientes",318478.15,Concordia,CABA,,,,,,
OBJ-010456,Persona,"Asegurado fumador, 0 dependientes",2401806.35,Tartagal,Chaco,,,,,,
OBJ-010457,Persona,"Asegurado no fumador, 0 dependientes",1859994.16,Alta Gracia,Chaco,,,,,,
OBJ-010458,Persona,"Asegurado fumador, 2 dependientes",6198628.35,Luján de Cuyo,Santa Fe,,,,,,
OBJ-010459,Persona,"Asegurado no fumador, 1 dependientes",236699.4,Lomas de Zamora,Mendoza,,,,,,
OBJ-010460,Persona,"Asegurado no fumador, 0 dependientes",1392235.11,Paraná,Buenos Aires,,,,,,
OBJ-010461,Persona,"Asegurado no fumador, 0 dependientes",453298.52,Quilmes,Chaco,,,,,,
OBJ-010462,Persona,"Asegurado no fumador, 1 dependientes",663094.2,Villa Ángela,Mendoza,,,,,,
OBJ-010463,Persona,"Asegurado no fumador, 2 dependientes",1347869.15,Concepción del Uruguay,Mendoza,,,,,,
OBJ-010464,Persona,"Asegurado no fumador, 2 dependientes",815896.79,Mendoza,CABA,,,,,,
OBJ-010465,Persona,"Asegurado no fumador, 2 dependientes",1662474.99,Salta,Salta,,,,,,
OBJ-010466,Persona,"Asegurado no fumador, 0 dependientes",1445641.93,Gualeguaychú,Chaco,,,,,,
OBJ-010467,Persona,"Asegurado no fumador, 3 dependientes",1276657.64,Palermo,Buenos Aires,,,,,,
OBJ-010468,Persona,"Asegurado no fumador, 3 dependientes",1288590.72,La Plata,Córdoba,,,,,,
OBJ-010469,Persona,"Asegurado no fumador, 0 dependientes",274408.77,Oberá,Entre Ríos,,,,,,
OBJ-010470,Persona,"Asegurado no fumador, 0 dependientes",87832.7,Yerba Buena,Córdoba,,,,,,
OBJ-010471,Persona,"Asegurado no fumador, 0 dependientes",106832.56,Oberá,Tucumán,,,,,,
OBJ-010472,Persona,"Asegurado fumador, 0 dependientes",2635405.88,Quilmes,Santa Fe,,,,,,
OBJ-010473,Vivienda,PH,8965499.66,Eldorado,Misiones,,,,1987.0,75.0,21407354.14
OBJ-010474,Vivienda,Duplex,28817035.1,Flores,CABA,,,,2020.0,100.0,16350231.27
OBJ-010475,Vivienda,Casa,13227064.91,Tafí Viejo,Tucumán,,,,2012.0,144.0,70970844.67
OBJ-010476,Vivienda,Casa,59608645.79,Concordia,Entre Ríos,,,,1971.0,71.0,62286077.52
